Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Eli Manning*,30,7,16,"359 for 589, 4,933 yards, 29 td, 16 int, & 35 rushes for 15 yards and 1 td",,Starters_1,NYG,2011,2025-08-15 19:28:12
RB,Ahmad Bradshaw,25,4,9,"171 rushes for 659 yards, 9 td, & 34 catches for 267 yards and 2 td",,Starters_1,NYG,2011,2025-08-15 19:28:12
WR,Mario Manningham,25,3,10,"39 catches for 523 yards, 4 td",,Starters_1,NYG,2011,2025-08-15 19:28:12
WR,Hakeem Nicks,23,2,15,"76 catches for 1,192 yards, 7 td",,Starters_1,NYG,2011,2025-08-15 19:28:12
TE,Jake Ballard,24,1,13,"38 catches for 604 yards, 4 td",,Starters_1,NYG,2011,2025-08-15 19:28:12
TE,Bear Pascoe,25,2,11,"12 catches for 136 yards, 0 td",,Starters_1,NYG,2011,2025-08-15 19:28:12
LT,Will Beatty,26,2,10,,,Starters_1,NYG,2011,2025-08-15 19:28:12
LG,David Diehl,31,8,16,1 fumble recovered,,Starters_1,NYG,2011,2025-08-15 19:28:12
C,David Baas,30,6,11,,,Starters_1,NYG,2011,2025-08-15 19:28:12
RG,Chris Snee,29,7,15,,,Starters_1,NYG,2011,2025-08-15 19:28:12
RT,Kareem McKenzie,32,10,16,,,Starters_1,NYG,2011,2025-08-15 19:28:12
LDE,Justin Tuck,28,6,11,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NYG,2011,2025-08-15 19:28:12
LDT,Linval Joseph,23,1,15,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NYG,2011,2025-08-15 19:28:12
RDT,Chris Canty,29,6,16,"4.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NYG,2011,2025-08-15 19:28:12
RDE,Jason Pierre-Paul*+,22,1,12,"16.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NYG,2011,2025-08-15 19:28:12
LLB,Mathias Kiwanuka,28,5,15,"3.5 sacks, 1 interception, 1 fumble recovered",,Starters_1,NYG,2011,2025-08-15 19:28:12
MLB,Michael Boley,29,6,13,"1.0 sacks, 0 interceptions, 3 fumbles recovered",,Starters_1,NYG,2011,2025-08-15 19:28:12
LCB,Corey Webster,29,6,16,"0.0 sacks, 6 interceptions, 0 fumbles recovered",,Starters_1,NYG,2011,2025-08-15 19:28:12
RCB,Aaron Ross,29,4,15,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,NYG,2011,2025-08-15 19:28:12
SS,Kenny Phillips,25,3,15,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,NYG,2011,2025-08-15 19:28:12
FS,Antrel Rolle,29,6,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,NYG,2011,2025-08-15 19:28:12
DB,Deon Grant,32,10,9,,,Starters_1,NYG,2011,2025-08-15 19:28:12
