Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
NYG,2009,QB,Eli Manning,28,5,16,"317 for 509, 4,021 yards, 27 td, 14 int, & 17 rushes for 65 yards and 0 td",,Starters_1
NYG,2009,RB,Brandon Jacobs,27,4,15,"224 rushes for 835 yards, 5 td, & 18 catches for 184 yards and 1 td",,Starters_1
NYG,2009,FB,Madison Hedgecock,28,4,9,"0 rushes for yards, 0 td, & 4 catches for 23 yards and 1 td",,Starters_1
NYG,2009,WR,Mario Manningham,23,1,10,"57 catches for 822 yards, 5 td",,Starters_1
NYG,2009,WR,Steve Smith*,24,2,15,"107 catches for 1,220 yards, 7 td",,Starters_1
NYG,2009,TE,Kevin Boss,25,2,15,"42 catches for 567 yards, 5 td, & 1 rush for 16 yards and 0 td",,Starters_1
NYG,2009,LT,David Diehl*,29,6,16,1 fumble recovered,,Starters_1
NYG,2009,LG,Rich Seubert,30,8,14,1 fumble recovered,,Starters_1
NYG,2009,C,Shaun O'Hara*,32,9,16,1 fumble recovered,,Starters_1
NYG,2009,RG,Chris Snee*,27,5,16,1 fumble recovered,,Starters_1
NYG,2009,RT,Kareem McKenzie,30,8,12,,,Starters_1
NYG,2009,LDE,Justin Tuck,26,4,15,"6.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
NYG,2009,LDT,Barry Cofield,25,3,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NYG,2009,RDT,Fred Robbins,32,9,12,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
NYG,2009,RDE,Osi Umenyiora,28,6,11,"7.0 sacks, 0 interceptions, 4 fumbles recovered",,Starters_1
NYG,2009,LLB,Danny Clark,32,9,11,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NYG,2009,MLB,Antonio Pierce,31,8,9,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
NYG,2009,RLB,Michael Boley,27,4,11,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NYG,2009,LCB,Corey Webster,27,4,13,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
NYG,2009,RCB,Terrell Thomas,24,1,16,"1.0 sacks, 5 interceptions, 0 fumbles recovered",,Starters_1
NYG,2009,SS,Michael Johnson,25,2,14,"1.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
NYG,2009,FS,Aaron Rouse,25,2,8,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
