Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
NYG,1996,QB,Dave Brown,26,4,16,"214 for 398, 2,412 yards, 12 td, 20 int, & 50 rushes for 170 yards and 0 td",,Starters_1
NYG,1996,RB,Rodney Hampton,27,6,15,"254 rushes for 827 yards, 1 td, & 15 catches for 82 yards and 0 td",,Starters_1
NYG,1996,FB,Charles Way,24,1,12,"22 rushes for 79 yards, 1 td, & 32 catches for 328 yards and 1 td",,Starters_1
NYG,1996,WR,Chris Calloway,28,6,15,"53 catches for 739 yards, 4 td, & 1 rush for 2 yards and 0 td",,Starters_1
NYG,1996,WR,Thomas Lewis,24,2,11,"53 catches for 694 yards, 4 td",,Starters_1
NYG,1996,TE,Howard Cross,29,7,16,"22 catches for 178 yards, 1 td",,Starters_1
NYG,1996,LT,Greg Bishop,25,3,16,1 fumble recovered,,Starters_1
NYG,1996,LG,Lance Smith,33,11,10,,,Starters_1
NYG,1996,C,Brian Williams,30,7,14,,,Starters_1
NYG,1996,RG,Ron Stone,25,2,16,,,Starters_1
NYG,1996,RT,Scott Gragg,24,1,16,,,Starters_1
NYG,1996,LDE,Michael Strahan,25,3,16,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NYG,1996,LDT,Robert Harris,27,4,16,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NYG,1996,RDT,Keith Hamilton,25,4,14,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NYG,1996,RDE,Chad Bratzke,25,2,16,"5.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
NYG,1996,LLB,Jessie Armstead,26,3,16,"3.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1
NYG,1996,MLB,Corey Widmer,28,4,16,"2.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
NYG,1996,RLB,Corey Miller,28,5,13,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NYG,1996,LCB,Phillippi Sparks,27,4,14,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1
NYG,1996,RCB,Jason Sehorn,25,2,15,"3.0 sacks, 5 interceptions, 1 fumble recovered",,Starters_1
NYG,1996,SS,Jesse Campbell,27,4,16,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
NYG,1996,FS,Tito Wooten,25,2,12,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
