Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Eli Manning,32,9,16,"317 for 551, 3,818 yards, 18 td, 27 int, & 18 rushes for 36 yards and 0 td",,Starters_1,NYG,2013,2025-08-15 19:28:29
RB,Andre Brown,27,3,8,"139 rushes for 492 yards, 3 td, & 20 catches for 103 yards and 0 td",,Starters_1,NYG,2013,2025-08-15 19:28:29
RB,John Conner,26,3,7,"0 rushes for yards, 0 td, & 6 catches for 31 yards and 0 td",,Starters_1,NYG,2013,2025-08-15 19:28:29
WR,Victor Cruz,27,3,12,"73 catches for 998 yards, 4 td",,Starters_1,NYG,2013,2025-08-15 19:28:29
WR,Hakeem Nicks,25,4,15,"56 catches for 896 yards, 0 td",,Starters_1,NYG,2013,2025-08-15 19:28:29
TE,Brandon Myers,28,4,14,"47 catches for 522 yards, 4 td",,Starters_1,NYG,2013,2025-08-15 19:28:29
LT,Will Beatty,28,4,16,,,Starters_1,NYG,2013,2025-08-15 19:28:29
LG,Kevin Boothe,30,7,16,,,Starters_1,NYG,2013,2025-08-15 19:28:29
C,Jim Cordle,26,2,7,,,Starters_1,NYG,2013,2025-08-15 19:28:29
RG,David Diehl,33,10,11,2 fumbles recovered,,Starters_1,NYG,2013,2025-08-15 19:28:29
RT,Justin Pugh,23,Rook,16,,,Starters_1,NYG,2013,2025-08-15 19:28:29
LDE,Justin Tuck,30,8,15,"11.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,NYG,2013,2025-08-15 19:28:29
LDT,Linval Joseph,25,3,15,"3.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NYG,2013,2025-08-15 19:28:29
RDT,Cullen Jenkins,32,9,15,"5.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,NYG,2013,2025-08-15 19:28:29
RDE,Mathias Kiwanuka,30,7,10,"6.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NYG,2013,2025-08-15 19:28:29
LLB,Keith Rivers,27,5,8,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NYG,2013,2025-08-15 19:28:29
MLB,Jon Beason,28,6,11,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,NYG,2013,2025-08-15 19:28:29
RLB,Spencer Paysinger,25,2,10,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NYG,2013,2025-08-15 19:28:29
LCB,Trumaine McBride,28,6,10,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,NYG,2013,2025-08-15 19:28:29
RCB,Prince Amukamara,24,2,16,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,NYG,2013,2025-08-15 19:28:29
SS,Antrel Rolle*,31,8,16,"2.0 sacks, 6 interceptions, 1 fumble recovered",,Starters_1,NYG,2013,2025-08-15 19:28:29
FS,Will Hill,23,1,10,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,NYG,2013,2025-08-15 19:28:29
