Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
NYG,1998,QB,Danny Kanell,25,2,10,"160 for 299, 1,603 yards, 11 td, 10 int, & 15 rushes for 36 yards and 0 td",,Starters_1
NYG,1998,RB,Gary Brown,29,7,11,"247 rushes for 1,063 yards, 5 td, & 13 catches for 36 yards and 0 td",,Starters_1
NYG,1998,FB,Charles Way,26,3,15,"113 rushes for 432 yards, 3 td, & 31 catches for 131 yards and 1 td",,Starters_1
NYG,1998,WR,Chris Calloway,30,8,16,"62 catches for 812 yards, 6 td",,Starters_1
NYG,1998,WR,Ike Hilliard,22,1,16,"51 catches for 715 yards, 2 td, & 1 rush for 4 yards and 0 td",,Starters_1
NYG,1998,TE,Howard Cross,31,9,16,"13 catches for 90 yards, 0 td",,Starters_1
NYG,1998,LT,Roman Oben,26,2,16,,,Starters_1
NYG,1998,LG,Greg Bishop,27,5,16,,,Starters_1
NYG,1998,C,Lance Scott,26,1,16,1 fumble recovered,,Starters_1
NYG,1998,RG,Ron Stone,27,4,14,,,Starters_1
NYG,1998,RT,Scott Gragg,26,3,16,1 fumble recovered,,Starters_1
NYG,1998,LDE,Michael Strahan*+,27,5,15,"15.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
NYG,1998,LDT,Robert Harris,29,6,10,"3.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NYG,1998,RDT,Keith Hamilton,27,6,16,"7.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
NYG,1998,RDE,Chad Bratzke,27,4,16,"11.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
NYG,1998,LLB,Jessie Armstead*,28,5,16,"5.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
NYG,1998,MLB,Corey Widmer,30,6,15,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
NYG,1998,RLB,Marcus Buckley,27,5,12,"1.5 sacks, 1 interception, 1 fumble recovered",,Starters_1
NYG,1998,LCB,Phillippi Sparks,29,6,13,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1
NYG,1998,RCB,Conrad Hamilton,24,2,15,"1.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
NYG,1998,SS,Sam Garnes,24,1,11,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
NYG,1998,FS,Tito Wooten,27,4,13,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
