Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
NYG,1999,QB,Kent Graham,31,7,9,"160 for 271, 1,697 yards, 9 td, 9 int, & 35 rushes for 132 yards and 1 td",,Starters_1
NYG,1999,RB,Joe Montgomery,23,Rook,5,"115 rushes for 348 yards, 3 td, & 0 catches for yards and 0 td",,Starters_1
NYG,1999,FB,Charles Way,27,4,8,"49 rushes for 141 yards, 2 td, & 11 catches for 59 yards and 0 td",,Starters_1
NYG,1999,WR,Ike Hilliard,23,2,16,"72 catches for 996 yards, 3 td, & 3 rushes for 16 yards and 0 td",,Starters_1
NYG,1999,WR,Amani Toomer,25,3,16,"79 catches for 1,183 yards, 6 td, & 1 rush for 4 yards and 0 td",,Starters_1
NYG,1999,TE,Howard Cross,32,10,15,"9 catches for 55 yards, 0 td",,Starters_1
NYG,1999,LT,Roman Oben,27,3,16,2 fumbles recovered,,Starters_1
NYG,1999,LG,Luke Petitgout,23,Rook,8,,,Starters_1
NYG,1999,C,Brian Williams,33,10,12,,,Starters_1
NYG,1999,RG,Ron Stone,28,5,16,,,Starters_1
NYG,1999,RT,Scott Gragg,27,4,16,1 fumble recovered,,Starters_1
NYG,1999,LDE,Michael Strahan*,28,6,16,"5.5 sacks, 1 interception, 2 fumbles recovered",,Starters_1
NYG,1999,LDT,Christian Peter,27,2,10,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
NYG,1999,RDT,Keith Hamilton,28,7,16,"4.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
NYG,1999,RDE,Cedric Jones,25,3,16,"7.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NYG,1999,LLB,Ryan Phillips,25,2,16,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
NYG,1999,MLB,Corey Widmer,31,7,13,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NYG,1999,RLB,Jessie Armstead*,29,6,16,"9.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
NYG,1999,LCB,Phillippi Sparks,30,7,11,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
NYG,1999,RCB,Jason Sehorn,28,5,10,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
NYG,1999,SS,Sam Garnes,25,2,16,"1.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
NYG,1999,FS,Percy Ellsworth,25,3,14,"0.0 sacks, 6 interceptions, 1 fumble recovered",,Starters_1
