Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Daniel Jones,22,Rook,12,"284 for 459, 3,027 yards, 24 td, 12 int, & 45 rushes for 279 yards and 2 td",,Starters_1,NYG,2019,2025-08-15 19:29:18
RB,Saquon Barkley,22,1,13,"217 rushes for 1,003 yards, 6 td, & 52 catches for 438 yards and 2 td",,Starters_1,NYG,2019,2025-08-15 19:29:18
WR,Sterling Shepard,26,3,10,"57 catches for 576 yards, 3 td, & 6 rushes for 72 yards and 0 td",,Starters_1,NYG,2019,2025-08-15 19:29:18
WR,Darius Slayton,22,Rook,9,"48 catches for 740 yards, 8 td",,Starters_1,NYG,2019,2025-08-15 19:29:18
WR,Golden Tate,31,9,10,"49 catches for 676 yards, 6 td, & 1 rush for 16 yards and 0 td",,Starters_1,NYG,2019,2025-08-15 19:29:18
TE,Evan Engram,25,2,6,"44 catches for 467 yards, 3 td, & 3 rushes for 7 yards and 0 td",,Starters_1,NYG,2019,2025-08-15 19:29:18
LT,Nate Solder,31,8,16,1 fumble recovered,,Starters_1,NYG,2019,2025-08-15 19:29:18
LG,Will Hernandez,24,1,16,,,Starters_1,NYG,2019,2025-08-15 19:29:18
C,Jon Halapio,28,2,15,,,Starters_1,NYG,2019,2025-08-15 19:29:18
RG,Kevin Zeitler,29,7,15,2 fumbles recovered,,Starters_1,NYG,2019,2025-08-15 19:29:18
RT,Mike Remmers,30,6,14,,,Starters_1,NYG,2019,2025-08-15 19:29:18
LDE,B.J. Hill,24,1,5,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NYG,2019,2025-08-15 19:29:18
NT,Dalvin Tomlinson,25,2,16,"3.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NYG,2019,2025-08-15 19:29:18
RDE,Dexter Lawrence,22,Rook,16,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NYG,2019,2025-08-15 19:29:18
LOLB,Markus Golden,28,4,16,"10.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NYG,2019,2025-08-15 19:29:18
LILB,Alec Ogletree,28,6,13,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,NYG,2019,2025-08-15 19:29:18
RILB,David Mayo,26,4,13,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NYG,2019,2025-08-15 19:29:18
ROLB,Lorenzo Carter,24,1,12,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NYG,2019,2025-08-15 19:29:18
LCB,Deandre Baker,22,Rook,15,,,Starters_1,NYG,2019,2025-08-15 19:29:18
RCB,Jackrabbit Jenkins,31,7,13,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,NYG,2019,2025-08-15 19:29:18
SS,Jabrill Peppers,24,2,11,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,NYG,2019,2025-08-15 19:29:18
FS,Antoine Bethea,35,13,16,"0.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1,NYG,2019,2025-08-15 19:29:18
