Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Daniel Jones,26,4,6,"108 for 160, 909 yards, 2 td, 6 int, & 40 rushes for 206 yards and 1 td",,Starters_1,NYG,2023,2025-08-15 19:29:49
RB,Saquon Barkley,26,5,14,"247 rushes for 962 yards, 6 td, & 41 catches for 280 yards and 4 td",,Starters_1,NYG,2023,2025-08-15 19:29:49
WR,Jalin Hyatt,22,Rook,7,"23 catches for 373 yards, 0 td",,Starters_1,NYG,2023,2025-08-15 19:29:49
WR,Wan'Dale Robinson,22,1,8,"60 catches for 525 yards, 1 td, & 9 rushes for 87 yards and 1 td",,Starters_1,NYG,2023,2025-08-15 19:29:49
WR,Darius Slayton,26,4,13,"50 catches for 770 yards, 4 td",,Starters_1,NYG,2023,2025-08-15 19:29:49
TE,Daniel Bellinger,23,1,13,"25 catches for 255 yards, 0 td",,Starters_1,NYG,2023,2025-08-15 19:29:49
TE,Darren Waller,31,8,11,"52 catches for 552 yards, 1 td",,Starters_1,NYG,2023,2025-08-15 19:29:49
LT,Andrew Thomas,24,3,10,,,Starters_1,NYG,2023,2025-08-15 19:29:49
LG,Justin Pugh,33,10,12,,,Starters_1,NYG,2023,2025-08-15 19:29:49
C,John Michael Schmitz,24,Rook,13,1 fumble recovered,,Starters_1,NYG,2023,2025-08-15 19:29:49
RG,Ben Bredeson,25,3,16,,,Starters_1,NYG,2023,2025-08-15 19:29:49
RT,Tyre Phillips,26,3,9,,,Starters_1,NYG,2023,2025-08-15 19:29:49
LDE,Dexter Lawrence*,26,4,16,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NYG,2023,2025-08-15 19:29:49
NT,Leonard Williams,29,8,7,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NYG,2023,2025-08-15 19:29:49
RDE,A'Shawn Robinson,28,7,13,,,Starters_1,NYG,2023,2025-08-15 19:29:49
LOLB,Jihad Ward,29,7,9,"5.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NYG,2023,2025-08-15 19:29:49
LILB,Bobby Okereke,27,4,17,"2.5 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,NYG,2023,2025-08-15 19:29:49
RILB,Micah McFadden,23,1,14,"1.0 sacks, 1 interception, 4 fumbles recovered",,Starters_1,NYG,2023,2025-08-15 19:29:49
ROLB,Kayvon Thibodeaux,23,1,17,"11.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NYG,2023,2025-08-15 19:29:49
LCB,Adoree' Jackson,28,6,14,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,NYG,2023,2025-08-15 19:29:49
RCB,Deonte Banks,22,Rook,15,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,NYG,2023,2025-08-15 19:29:49
SS,Jason Pinnock,24,2,16,"2.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,NYG,2023,2025-08-15 19:29:49
FS,Xavier McKinney,25,3,17,"0.5 sacks, 3 interceptions, 2 fumbles recovered",,Starters_1,NYG,2023,2025-08-15 19:29:49
