Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
NYG,1987,QB,Phil Simms,32,8,9,"163 for 282, 2,230 yards, 17 td, 9 int, & 14 rushes for 44 yards and 0 td",,Starters_1
NYG,1987,RB,Joe Morris,27,5,10,"193 rushes for 658 yards, 3 td, & 11 catches for 114 yards and 0 td",,Starters_1
NYG,1987,FB,George Adams,25,2,7,"61 rushes for 169 yards, 1 td, & 35 catches for 298 yards and 1 td",,Starters_1
NYG,1987,WR,Stephen Baker,23,Rook,5,"15 catches for 277 yards, 2 td, & 1 rush for 18 yards and 0 td",,Starters_1
NYG,1987,WR,Lionel Manuel,25,3,12,"30 catches for 545 yards, 6 td, & 1 rush for -10 yards and 0 td",,Starters_1
NYG,1987,TE,Mark Bavaro*+,24,2,12,"55 catches for 867 yards, 8 td",,Starters_1
NYG,1987,LT,Brad Benson,32,9,12,,,Starters_1
NYG,1987,LG,Billy Ard,28,6,12,,,Starters_1
NYG,1987,C,Bart Oates,29,2,12,1 fumble recovered,,Starters_1
NYG,1987,RG,Damian Johnson,25,1,7,,,Starters_1
NYG,1987,RT,William Roberts,25,3,12,,,Starters_1
NYG,1987,LDE,George Martin,34,12,10,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NYG,1987,NT,Jim Burt,28,6,8,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NYG,1987,RDE,Leonard Marshall,26,4,10,"8.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NYG,1987,LOLB,Carl Banks*+,25,3,12,"9.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
NYG,1987,LILB,Pepper Johnson,23,1,12,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
NYG,1987,RILB,Harry Carson*,34,11,12,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
NYG,1987,ROLB,Lawrence Taylor*,28,6,11,"12.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1
NYG,1987,LCB,Mark Collins,23,1,11,"1.5 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
NYG,1987,RCB,Perry Williams,26,3,10,"0.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1
NYG,1987,SS,Kenny Hill,29,6,12,"1.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
NYG,1987,FS,Terry Kinard,28,4,12,"0.0 sacks, 5 interceptions, 0 fumbles recovered",,Starters_1
