Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
NYG,2001,QB,Kerry Collins,29,6,16,"327 for 568, 3,764 yards, 19 td, 16 int, & 39 rushes for 73 yards and 0 td",,Starters_1
NYG,2001,RB,Tiki Barber,26,4,9,"166 rushes for 865 yards, 4 td, & 72 catches for 577 yards and 0 td",,Starters_1
NYG,2001,FB,Greg Comella,26,3,13,"4 rushes for 15 yards, 0 td, & 39 catches for 253 yards and 1 td",,Starters_1
NYG,2001,WR,Ike Hilliard,25,4,10,"52 catches for 659 yards, 6 td, & 1 rush for 21 yards and 0 td",,Starters_1
NYG,2001,WR,Amani Toomer,27,5,14,"72 catches for 1,054 yards, 5 td, & 3 rushes for 8 yards and 0 td",,Starters_1
NYG,2001,TE,Dan Campbell,25,2,12,"13 catches for 148 yards, 1 td",,Starters_1
NYG,2001,LT,Lomas Brown,38,16,16,,,Starters_1
NYG,2001,LG,Glenn Parker,35,11,15,1 fumble recovered,,Starters_1
NYG,2001,C,Dusty Zeigler,28,5,16,1 fumble recovered,,Starters_1
NYG,2001,RG,Ron Stone*,30,7,15,1 fumble recovered,,Starters_1
NYG,2001,RT,Luke Petitgout,25,2,16,1 fumble recovered,,Starters_1
NYG,2001,LDE,Michael Strahan*+,30,8,16,"22.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
NYG,2001,LDT,Cornelius Griffin,25,1,16,"2.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
NYG,2001,RDT,Keith Hamilton,30,9,13,"6.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NYG,2001,RDE,Kenny Holmes,28,4,16,"3.5 sacks, 0 interceptions, 4 fumbles recovered",,Starters_1
NYG,2001,LLB,Brandon Short,24,1,16,"1.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
NYG,2001,MLB,Micheal Barrow,31,8,16,"6.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
NYG,2001,RLB,Jessie Armstead*,31,8,16,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NYG,2001,LCB,Will Allen,23,Rook,12,"0.0 sacks, 4 interceptions, 1 fumble recovered",,Starters_1
NYG,2001,RCB,Jason Sehorn,30,7,13,"1.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1
NYG,2001,SS,Sam Garnes,27,4,16,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
NYG,2001,FS,Shaun Williams,25,3,16,"1.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1
