Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Eli Manning*,34,11,16,"387 for 618, 4,432 yards, 35 td, 14 int, & 20 rushes for 61 yards and 0 td",,Starters_1,NYG,2015,2025-08-15 19:28:46
RB,Rashad Jennings,30,6,16,"195 rushes for 863 yards, 3 td, & 29 catches for 296 yards and 1 td",,Starters_1,NYG,2015,2025-08-15 19:28:46
WR,Odell Beckham Jr.*,23,1,15,"96 catches for 1,450 yards, 13 td, & 1 rush for 3 yards and 0 td",,Starters_1,NYG,2015,2025-08-15 19:28:46
WR,Rueben Randle,24,3,16,"57 catches for 797 yards, 8 td",,Starters_1,NYG,2015,2025-08-15 19:28:46
TE,Larry Donnell,27,2,8,"29 catches for 223 yards, 2 td",,Starters_1,NYG,2015,2025-08-15 19:28:46
TE,Will Tye,24,Rook,7,"42 catches for 464 yards, 3 td",,Starters_1,NYG,2015,2025-08-15 19:28:46
LT,Ereck Flowers,21,Rook,15,1 fumble recovered,,Starters_1,NYG,2015,2025-08-15 19:28:46
LG,Justin Pugh,25,2,14,,,Starters_1,NYG,2015,2025-08-15 19:28:46
C,Weston Richburg,24,1,15,,,Starters_1,NYG,2015,2025-08-15 19:28:46
RG,Geoff Schwartz,29,6,11,,,Starters_1,NYG,2015,2025-08-15 19:28:46
RT,Marshall Newhouse,27,4,14,,,Starters_1,NYG,2015,2025-08-15 19:28:46
LDE,Robert Ayers,30,6,11,"9.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NYG,2015,2025-08-15 19:28:46
LDT,Cullen Jenkins,34,11,13,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NYG,2015,2025-08-15 19:28:46
RDT,Johnathan Hankins,23,2,9,,,Starters_1,NYG,2015,2025-08-15 19:28:46
RDE,Jason Pierre-Paul,26,5,8,"1.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,NYG,2015,2025-08-15 19:28:46
LLB,Devon Kennard,24,1,9,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,NYG,2015,2025-08-15 19:28:46
MLB,Jasper Brinkley,30,6,9,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NYG,2015,2025-08-15 19:28:46
RLB,J.T. Thomas,27,3,11,"0.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NYG,2015,2025-08-15 19:28:46
LCB,Prince Amukamara,26,4,10,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,NYG,2015,2025-08-15 19:28:46
RCB,Dominique Rodgers-Cromartie*,29,7,15,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1,NYG,2015,2025-08-15 19:28:46
SS,Brandon Meriweather,31,8,12,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,NYG,2015,2025-08-15 19:28:46
FS,Landon Collins,21,Rook,16,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,NYG,2015,2025-08-15 19:28:46
