Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Eli Manning,33,10,16,"379 for 601, 4,410 yards, 30 td, 14 int, & 12 rushes for 31 yards and 1 td",,Starters_1,NYG,2014,2025-08-15 19:28:37
RB,Rashad Jennings,29,5,9,"167 rushes for 639 yards, 4 td, & 30 catches for 226 yards and 0 td",,Starters_1,NYG,2014,2025-08-15 19:28:37
WR,Odell Beckham Jr.*,22,Rook,11,"91 catches for 1,305 yards, 12 td, & 7 rushes for 35 yards and 0 td",,Starters_1,NYG,2014,2025-08-15 19:28:37
WR,Rueben Randle,23,2,13,"71 catches for 938 yards, 3 td",,Starters_1,NYG,2014,2025-08-15 19:28:37
TE,Larry Donnell,26,1,12,"63 catches for 623 yards, 6 td",,Starters_1,NYG,2014,2025-08-15 19:28:37
TE,Daniel Fells,31,6,9,"16 catches for 188 yards, 4 td",,Starters_1,NYG,2014,2025-08-15 19:28:37
LT,Will Beatty,29,5,16,,,Starters_1,NYG,2014,2025-08-15 19:28:37
LG,Weston Richburg,23,Rook,15,,,Starters_1,NYG,2014,2025-08-15 19:28:37
C,J.D. Walton,27,4,16,1 fumble recovered,,Starters_1,NYG,2014,2025-08-15 19:28:37
RG,John Jerry,28,4,16,1 fumble recovered,,Starters_1,NYG,2014,2025-08-15 19:28:37
RT,Justin Pugh,24,1,14,2 fumbles recovered,,Starters_1,NYG,2014,2025-08-15 19:28:37
LDE,Mathias Kiwanuka,31,8,11,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NYG,2014,2025-08-15 19:28:37
LDT,Cullen Jenkins,33,10,11,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NYG,2014,2025-08-15 19:28:37
RDT,Johnathan Hankins,22,1,16,"7.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NYG,2014,2025-08-15 19:28:37
RDE,Jason Pierre-Paul,25,4,16,"12.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NYG,2014,2025-08-15 19:28:37
LLB,Mark Herzlich,27,3,8,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NYG,2014,2025-08-15 19:28:37
MLB,Jameel McClain,29,6,14,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NYG,2014,2025-08-15 19:28:37
RLB,Jacquian Williams,26,3,9,,,Starters_1,NYG,2014,2025-08-15 19:28:37
LCB,Dominique Rodgers-Cromartie,28,6,15,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,NYG,2014,2025-08-15 19:28:37
RCB,Prince Amukamara,25,3,8,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,NYG,2014,2025-08-15 19:28:37
SS,Antrel Rolle,32,9,16,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1,NYG,2014,2025-08-15 19:28:37
FS,Quintin Demps,29,6,9,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,NYG,2014,2025-08-15 19:28:37
