Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
NYJ,1989,QB,Ken O'Brien,29,5,12,"288 for 477, 3,346 yards, 12 td, 18 int, & 9 rushes for 18 yards and 0 td",,Starters_1
NYJ,1989,RB,Johnny Hector,29,6,9,"177 rushes for 702 yards, 3 td, & 38 catches for 330 yards and 2 td",,Starters_1
NYJ,1989,FB,Roger Vick,25,2,10,"112 rushes for 434 yards, 5 td, & 34 catches for 241 yards and 2 td",,Starters_1
NYJ,1989,WR,Al Toon,26,4,10,"63 catches for 693 yards, 2 td",,Starters_1
NYJ,1989,TE,Keith Neubert,25,1,12,"28 catches for 302 yards, 1 td",,Starters_1
NYJ,1989,TE,Mickey Shuler,33,11,7,"29 catches for 322 yards, 0 td",,Starters_1
NYJ,1989,LT,Jeff Criswell,25,2,16,1 fumble recovered,,Starters_1
NYJ,1989,LG,Mike Haight,27,3,13,,,Starters_1
NYJ,1989,C,Jim Sweeney,27,5,16,,,Starters_1
NYJ,1989,RG,Dan Alexander,34,12,14,1 fumble recovered,,Starters_1
NYJ,1989,RT,Reggie McElroy,29,6,15,,,Starters_1
NYJ,1989,LDE,Paul Frase,24,1,14,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NYJ,1989,NT,Scott Mersereau,24,2,15,"0.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1
NYJ,1989,RDE,Marty Lyons,32,10,10,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NYJ,1989,LOLB,Alex Gordon,25,2,15,"1.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
NYJ,1989,LILB,Troy Benson,26,3,15,,,Starters_1
NYJ,1989,RILB,Kyle Clifton,27,5,16,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
NYJ,1989,ROLB,Jeff Lageman,22,Rook,15,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NYJ,1989,LCB,Bobby Humphery,28,5,16,"0.0 sacks, 0 interceptions, 4 fumbles recovered",,Starters_1
NYJ,1989,RCB,James Hasty,24,1,16,"0.0 sacks, 5 interceptions, 2 fumbles recovered",,Starters_1
NYJ,1989,SS,George Radachowsky,27,5,12,,,Starters_1
NYJ,1989,FS,Erik McMillan*,24,1,16,"2.0 sacks, 6 interceptions, 2 fumbles recovered",,Starters_1
