Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Zach Wilson,23,1,9,"132 for 242, 1,688 yards, 6 td, 7 int, & 28 rushes for 102 yards and 1 td",,Starters_1,NYJ,2022,2025-08-15 19:31:45
RB,Michael Carter,23,1,10,"114 rushes for 402 yards, 3 td, & 41 catches for 288 yards and 0 td",,Starters_1,NYJ,2022,2025-08-15 19:31:45
WR,Corey Davis,27,5,10,"32 catches for 536 yards, 2 td",,Starters_1,NYJ,2022,2025-08-15 19:31:45
WR,Garrett Wilson,22,Rook,12,"83 catches for 1,103 yards, 4 td, & 4 rushes for 4 yards and 0 td",,Starters_1,NYJ,2022,2025-08-15 19:31:45
TE,Tyler Conklin,27,4,16,"58 catches for 552 yards, 3 td, & 2 rushes for 3 yards and 0 td",,Starters_1,NYJ,2022,2025-08-15 19:31:45
TE,C.J. Uzomah,29,7,13,"21 catches for 232 yards, 2 td",,Starters_1,NYJ,2022,2025-08-15 19:31:45
LT,Duane Brown,37,14,12,,,Starters_1,NYJ,2022,2025-08-15 19:31:45
LG,Laken Tomlinson,30,7,17,,,Starters_1,NYJ,2022,2025-08-15 19:31:45
C,Connor McGovern,29,5,17,,,Starters_1,NYJ,2022,2025-08-15 19:31:45
RG,Nate Herbig,24,3,11,,,Starters_1,NYJ,2022,2025-08-15 19:31:45
RT,Cedric Ogbuehi,30,7,5,,,Starters_1,NYJ,2022,2025-08-15 19:31:45
LDE,John Franklin-Myers,26,4,17,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NYJ,2022,2025-08-15 19:31:45
NT,Sheldon Rankins,28,6,15,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NYJ,2022,2025-08-15 19:31:45
RDE,Quinnen Williams*+,25,3,16,"12.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NYJ,2022,2025-08-15 19:31:45
LOLB,Carl Lawson,27,5,17,"7.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NYJ,2022,2025-08-15 19:31:45
LILB,Quincy Williams,26,3,15,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NYJ,2022,2025-08-15 19:31:45
RILB,C.J. Mosley*,30,8,17,"1.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,NYJ,2022,2025-08-15 19:31:45
ROLB,Kwon Alexander,28,7,12,"0.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NYJ,2022,2025-08-15 19:31:45
LCB,D.J. Reed,26,4,17,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,NYJ,2022,2025-08-15 19:31:45
RCB,Sauce Gardner*+,22,Rook,17,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,NYJ,2022,2025-08-15 19:31:45
SS,Lamarcus Joyner,32,8,14,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1,NYJ,2022,2025-08-15 19:31:45
FS,Jordan Whitehead,25,4,17,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,NYJ,2022,2025-08-15 19:31:45
