Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
NYJ,2008,QB,Brett Favre*,39,17,16,"343 for 522, 3,472 yards, 22 td, 22 int, & 21 rushes for 43 yards and 1 td",,Starters_1
NYJ,2008,RB,Thomas Jones*,30,8,14,"290 rushes for 1,312 yards, 13 td, & 36 catches for 207 yards and 2 td",,Starters_1
NYJ,2008,FB,Tony Richardson,37,13,7,"10 rushes for 65 yards, 0 td, & 1 catch for 4 yards and 0 td",,Starters_1
NYJ,2008,WR,Laveranues Coles,31,8,16,"70 catches for 850 yards, 7 td, & 2 rushes for 9 yards and 0 td",,Starters_1
NYJ,2008,WR,Jerricho Cotchery,26,4,16,"71 catches for 858 yards, 5 td, & 2 rushes for 8 yards and 0 td",,Starters_1
NYJ,2008,TE,Chris Baker,29,6,13,"21 catches for 194 yards, 0 td",,Starters_1
NYJ,2008,LT,D'Brickashaw Ferguson,25,2,16,,,Starters_1
NYJ,2008,LG,Alan Faneca*,32,10,16,1 fumble recovered,,Starters_1
NYJ,2008,C,Nick Mangold*,24,2,16,,,Starters_1
NYJ,2008,RG,Brandon Moore,28,5,16,2 fumbles recovered,,Starters_1
NYJ,2008,RT,Damien Woody,31,9,16,1 fumble recovered,,Starters_1
NYJ,2008,LDE,Shaun Ellis,31,8,16,"8.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
NYJ,2008,NT,Kris Jenkins*,29,7,16,"3.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NYJ,2008,RDE,Kenyon Coleman,29,6,15,"0.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NYJ,2008,LOLB,Bryan Thomas,29,6,15,"5.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
NYJ,2008,LILB,Eric Barton,31,9,16,"1.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
NYJ,2008,RILB,David Harris,24,1,11,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
NYJ,2008,ROLB,Calvin Pace,28,5,16,"7.0 sacks, 0 interceptions, 4 fumbles recovered",,Starters_1
NYJ,2008,LCB,Darrelle Revis*,23,1,16,"1.0 sacks, 5 interceptions, 2 fumbles recovered",,Starters_1
NYJ,2008,RCB,Dwight Lowery,22,Rook,10,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
NYJ,2008,SS,Abram Elam,27,2,9,"2.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
NYJ,2008,FS,Kerry Rhodes,26,3,16,"1.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1
