Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Geno Smith,23,Rook,16,"247 for 443, 3,046 yards, 12 td, 21 int, & 72 rushes for 366 yards and 6 td",,Starters_1,NYJ,2013,2025-08-15 19:30:34
RB,Bilal Powell,25,2,11,"176 rushes for 697 yards, 1 td, & 36 catches for 272 yards and 0 td",,Starters_1,NYJ,2013,2025-08-15 19:30:34
WR,Stephen Hill,22,1,11,"24 catches for 342 yards, 1 td",,Starters_1,NYJ,2013,2025-08-15 19:30:34
WR,Santonio Holmes,29,7,11,"23 catches for 456 yards, 1 td",,Starters_1,NYJ,2013,2025-08-15 19:30:34
WR,Jeremy Kerley,25,2,8,"43 catches for 523 yards, 3 td, & 4 rushes for 11 yards and 0 td",,Starters_1,NYJ,2013,2025-08-15 19:30:34
TE,Jeff Cumberland,26,3,12,"26 catches for 398 yards, 4 td",,Starters_1,NYJ,2013,2025-08-15 19:30:34
LT,D'Brickashaw Ferguson,30,7,16,1 fumble recovered,,Starters_1,NYJ,2013,2025-08-15 19:30:34
LG,Brian Winters,22,Rook,12,,,Starters_1,NYJ,2013,2025-08-15 19:30:34
C,Nick Mangold*,29,7,16,,,Starters_1,NYJ,2013,2025-08-15 19:30:34
RG,Willie Colon,30,7,16,,,Starters_1,NYJ,2013,2025-08-15 19:30:34
RT,Austin Howard,26,3,16,,,Starters_1,NYJ,2013,2025-08-15 19:30:34
LDE,Muhammad Wilkerson,24,2,16,"10.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,NYJ,2013,2025-08-15 19:30:34
NT,Damon Harrison,25,1,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NYJ,2013,2025-08-15 19:30:34
RDE,Sheldon Richardson,23,Rook,15,"3.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NYJ,2013,2025-08-15 19:30:34
LOLB,Quinton Coples,23,1,13,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NYJ,2013,2025-08-15 19:30:34
LILB,Demario Davis,24,1,16,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,NYJ,2013,2025-08-15 19:30:34
RILB,David Harris,29,6,16,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NYJ,2013,2025-08-15 19:30:34
ROLB,Calvin Pace,33,10,16,"10.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NYJ,2013,2025-08-15 19:30:34
LCB,Antonio Cromartie*,29,7,16,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,NYJ,2013,2025-08-15 19:30:34
RCB,Dee Milliner,22,Rook,12,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,NYJ,2013,2025-08-15 19:30:34
SS,Antonio Allen,25,1,9,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,NYJ,2013,2025-08-15 19:30:34
FS,Dawan Landry,31,7,16,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,NYJ,2013,2025-08-15 19:30:34
