Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
NYJ,1988,QB,Ken O'Brien,28,4,12,"236 for 424, 2,567 yards, 15 td, 7 int, & 21 rushes for 25 yards and 0 td",,Starters_1
NYJ,1988,RB,Freeman McNeil,29,7,16,"219 rushes for 944 yards, 6 td, & 34 catches for 288 yards and 1 td",,Starters_1
NYJ,1988,FB,Roger Vick,24,1,12,"128 rushes for 540 yards, 3 td, & 19 catches for 120 yards and 0 td",,Starters_1
NYJ,1988,WR,Al Toon*,25,3,15,"93 catches for 1,067 yards, 5 td, & 1 rush for 5 yards and 0 td",,Starters_1
NYJ,1988,WR,Wesley Walker,33,11,10,"26 catches for 551 yards, 7 td, & 1 rush for 12 yards and 0 td",,Starters_1
NYJ,1988,TE,Mickey Shuler*,32,10,15,"70 catches for 805 yards, 5 td",,Starters_1
NYJ,1988,LT,Jeff Criswell,24,1,12,,,Starters_1
NYJ,1988,LG,Mike Haight,26,2,9,,,Starters_1
NYJ,1988,C,Jim Sweeney,26,4,16,,,Starters_1
NYJ,1988,RG,Dan Alexander,33,11,13,,,Starters_1
NYJ,1988,RT,Reggie McElroy,28,5,16,1 fumble recovered,,Starters_1
NYJ,1988,LDE,Mark Gastineau,32,9,7,"7.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
NYJ,1988,NT,Scott Mersereau,23,1,15,"4.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
NYJ,1988,RDE,Marty Lyons,31,9,16,"7.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
NYJ,1988,LOLB,Alex Gordon,24,1,12,"3.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
NYJ,1988,LILB,Troy Benson,25,2,16,"2.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
NYJ,1988,RILB,Kyle Clifton,26,4,15,"0.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
NYJ,1988,ROLB,Kevin McArthur,25,2,16,"2.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
NYJ,1988,LCB,Bobby Humphery,27,4,16,"2.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1
NYJ,1988,RCB,James Hasty,23,Rook,15,"1.0 sacks, 5 interceptions, 3 fumbles recovered",,Starters_1
NYJ,1988,SS,Rich Miano,26,3,16,"0.5 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
NYJ,1988,FS,Erik McMillan*,23,Rook,13,"0.0 sacks, 8 interceptions, 0 fumbles recovered",,Starters_1
