Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
NYJ,1981,QB,Richard Todd,28,5,16,"279 for 497, 3,231 yards, 25 td, 13 int, & 32 rushes for 131 yards and 0 td",,Starters_1
NYJ,1981,RB,Freeman McNeil,22,Rook,6,"137 rushes for 623 yards, 2 td, & 18 catches for 171 yards and 1 td",,Starters_1
NYJ,1981,FB,Mike Augustyniak,25,1,8,"85 rushes for 339 yards, 1 td, & 18 catches for 144 yards and 0 td",,Starters_1
NYJ,1981,WR,Derrick Gaffney,26,3,13,"14 catches for 246 yards, 0 td",,Starters_1
NYJ,1981,WR,Wesley Walker,26,4,13,"47 catches for 770 yards, 9 td",,Starters_1
NYJ,1981,TE,Jerome Barkum,31,9,16,"39 catches for 495 yards, 7 td",,Starters_1
NYJ,1981,LT,Chris Ward,26,3,16,,,Starters_1
NYJ,1981,LG,Randy Rasmussen,36,14,15,,,Starters_1
NYJ,1981,C,Joe Fields*,28,6,16,,,Starters_1
NYJ,1981,RG,Dan Alexander,26,4,15,,,Starters_1
NYJ,1981,RT,Marvin Powell*+,26,4,14,,,Starters_1
NYJ,1981,LDE,Mark Gastineau*,25,2,16,"0 interceptions, 2 fumbles recovered",,Starters_1
NYJ,1981,LDT,Abdul Salaam,28,5,16,"0 interceptions, 1 fumble recovered",,Starters_1
NYJ,1981,RDT,Marty Lyons,24,2,12,"0 interceptions, 1 fumble recovered",,Starters_1
NYJ,1981,RDE,Joe Klecko*+,28,4,16,"0 interceptions, 2 fumbles recovered",,Starters_1
NYJ,1981,LLB,Greg Buttle,27,5,14,"2 interceptions, 2 fumbles recovered",,Starters_1
NYJ,1981,MLB,Stan Blinka,24,2,16,"1 interception, 0 fumbles recovered",,Starters_1
NYJ,1981,RLB,Lance Mehl,23,1,15,"3 interceptions, 1 fumble recovered",,Starters_1
NYJ,1981,LCB,Bobby Jackson,25,3,6,,,Starters_1
NYJ,1981,RCB,Jerry Holmes,24,1,13,"1 interception, 1 fumble recovered",,Starters_1
NYJ,1981,SS,Ken Schroy,29,4,16,"2 interceptions, 0 fumbles recovered",,Starters_1
NYJ,1981,FS,Darrol Ray,23,1,16,"7 interceptions, 2 fumbles recovered",,Starters_1
