Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Aaron Rodgers,41,19,17,"368 for 584, 3,897 yards, 28 td, 11 int, & 22 rushes for 107 yards and 0 td",,Starters_1,NYJ,2024,2025-08-15 19:32:01
RB,Breece Hall,23,2,16,"209 rushes for 876 yards, 5 td, & 57 catches for 483 yards and 3 td",,Starters_1,NYJ,2024,2025-08-15 19:32:01
WR,Davante Adams,32,10,11,"67 catches for 854 yards, 7 td",,Starters_1,NYJ,2024,2025-08-15 19:32:01
WR,Garrett Wilson,24,2,17,"101 catches for 1,104 yards, 7 td, & 2 rushes for 5 yards and 0 td",,Starters_1,NYJ,2024,2025-08-15 19:32:01
TE,Tyler Conklin,29,6,15,"51 catches for 449 yards, 4 td, & 1 rush for yards and 0 td",,Starters_1,NYJ,2024,2025-08-15 19:32:01
TE,Jeremy Ruckert,24,2,9,"18 catches for 105 yards, 0 td",,Starters_1,NYJ,2024,2025-08-15 19:32:01
LT,Tyron Smith,34,13,10,,,Starters_1,NYJ,2024,2025-08-15 19:32:01
LG,John Simpson,27,4,17,1 fumble recovered,,Starters_1,NYJ,2024,2025-08-15 19:32:01
C,Joe Tippmann,23,1,17,,,Starters_1,NYJ,2024,2025-08-15 19:32:01
RG,Alijah Vera-Tucker,25,3,15,,,Starters_1,NYJ,2024,2025-08-15 19:32:01
RT,Morgan Moses,33,10,14,,,Starters_1,NYJ,2024,2025-08-15 19:32:01
LDE,Will McDonald,25,1,15,"10.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NYJ,2024,2025-08-15 19:32:01
NT,Quinnen Williams*,27,5,16,"6.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NYJ,2024,2025-08-15 19:32:01
RDT,Javon Kinlaw,27,4,17,"4.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NYJ,2024,2025-08-15 19:32:01
LOLB,Micheal Clemons,27,2,17,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NYJ,2024,2025-08-15 19:32:01
LILB,Quincy Williams,28,5,17,"2.0 sacks, 0 interceptions, 3 fumbles recovered",,Starters_1,NYJ,2024,2025-08-15 19:32:01
RILB,Jamien Sherwood,24,3,16,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NYJ,2024,2025-08-15 19:32:01
ROLB,Chazz Surratt,27,3,5,,,Starters_1,NYJ,2024,2025-08-15 19:32:01
LCB,Sauce Gardner,24,2,15,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,NYJ,2024,2025-08-15 19:32:01
RCB,D.J. Reed,28,6,14,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NYJ,2024,2025-08-15 19:32:01
SS,Chuck Clark,29,7,12,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NYJ,2024,2025-08-15 19:32:01
FS,Tony Adams,25,2,11,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,NYJ,2024,2025-08-15 19:32:01
