Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Mark Sanchez,24,1,16,"278 for 507, 3,291 yards, 17 td, 13 int, & 30 rushes for 105 yards and 3 td",,Starters_1,NYJ,2010,2025-08-15 19:30:05
RB,LaDainian Tomlinson,31,9,13,"219 rushes for 914 yards, 6 td, & 52 catches for 368 yards and 0 td",,Starters_1,NYJ,2010,2025-08-15 19:30:05
FB,Tony Richardson,39,15,10,"5 rushes for 13 yards, 0 td, & 5 catches for 31 yards and 0 td",,Starters_1,NYJ,2010,2025-08-15 19:30:05
WR,Braylon Edwards,27,5,15,"53 catches for 904 yards, 7 td, & 1 rush for 4 yards and 0 td",,Starters_1,NYJ,2010,2025-08-15 19:30:05
WR,Santonio Holmes,26,4,10,"52 catches for 746 yards, 6 td, & 2 rushes for 17 yards and 0 td",,Starters_1,NYJ,2010,2025-08-15 19:30:05
TE,Dustin Keller,26,2,13,"55 catches for 687 yards, 5 td",,Starters_1,NYJ,2010,2025-08-15 19:30:05
LT,D'Brickashaw Ferguson*,27,4,16,1 fumble recovered,,Starters_1,NYJ,2010,2025-08-15 19:30:05
LG,Matt Slauson,24,1,16,,,Starters_1,NYJ,2010,2025-08-15 19:30:05
C,Nick Mangold*+,26,4,16,,,Starters_1,NYJ,2010,2025-08-15 19:30:05
RG,Brandon Moore,30,7,16,2 fumbles recovered,,Starters_1,NYJ,2010,2025-08-15 19:30:05
RT,Damien Woody,33,11,13,1 fumble recovered,,Starters_1,NYJ,2010,2025-08-15 19:30:05
LDE,Shaun Ellis,33,10,15,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NYJ,2010,2025-08-15 19:30:05
NT,Sione Pouha,31,5,15,"2.0 sacks, 0 interceptions, 3 fumbles recovered",,Starters_1,NYJ,2010,2025-08-15 19:30:05
RDE,Mike DeVito,26,3,11,,,Starters_1,NYJ,2010,2025-08-15 19:30:05
LOLB,Bryan Thomas,31,8,12,"6.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NYJ,2010,2025-08-15 19:30:05
LILB,Bart Scott,30,8,16,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NYJ,2010,2025-08-15 19:30:05
RILB,David Harris,26,3,16,"3.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NYJ,2010,2025-08-15 19:30:05
ROLB,Calvin Pace,30,7,11,"5.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,NYJ,2010,2025-08-15 19:30:05
LCB,Darrelle Revis*+,25,3,13,"0.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,NYJ,2010,2025-08-15 19:30:05
RCB,Antonio Cromartie,26,4,15,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1,NYJ,2010,2025-08-15 19:30:05
SS,Jim Leonhard,28,5,11,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,NYJ,2010,2025-08-15 19:30:05
FS,Brodney Pool,26,5,12,"1.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,NYJ,2010,2025-08-15 19:30:05
