Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
NYJ,1977,QB,Richard Todd,24,1,11,"133 for 265, 1,863 yards, 11 td, 17 int, & 24 rushes for 46 yards and 2 td",,Starters_1
NYJ,1977,RB,Scott Dierking,22,Rook,5,"79 rushes for 315 yards, 0 td, & 4 catches for 29 yards and 1 td",,Starters_1
NYJ,1977,FB,Clark Gaines,23,1,13,"158 rushes for 595 yards, 3 td, & 55 catches for 469 yards and 1 td",,Starters_1
NYJ,1977,WR,Rich Caster,29,7,10,"10 catches for 205 yards, 1 td, & 2 rushes for -15 yards and 0 td",,Starters_1
NYJ,1977,WR,Wesley Walker,22,Rook,14,"35 catches for 740 yards, 3 td, & 3 rushes for 25 yards and 0 td",,Starters_1
NYJ,1977,TE,Jerome Barkum,27,5,14,"26 catches for 450 yards, 6 td",,Starters_1
NYJ,1977,LT,Garry Puetz,25,4,14,,,Starters_1
NYJ,1977,LG,Randy Rasmussen,32,10,14,,,Starters_1
NYJ,1977,C,Joe Fields,24,2,14,1 fumble recovered,,Starters_1
NYJ,1977,RG,Dan Alexander,22,Rook,8,,,Starters_1
NYJ,1977,RT,Marvin Powell,22,Rook,10,,,Starters_1
NYJ,1977,LDE,Lawrence Pillers,25,1,13,"0 interceptions, 1 fumble recovered",,Starters_1
NYJ,1977,LDT,Carl Barzilauskas,26,3,9,"0 interceptions, 1 fumble recovered",,Starters_1
NYJ,1977,RDT,Abdul Salaam,24,1,13,"0 interceptions, 1 fumble recovered",,Starters_1
NYJ,1977,RDE,Richard Neal,30,8,13,"0 interceptions, 2 fumbles recovered",,Starters_1
NYJ,1977,LLB,Greg Buttle,23,1,13,"2 interceptions, 0 fumbles recovered",,Starters_1
NYJ,1977,MLB,John Ebersole,29,7,12,"1 interception, 2 fumbles recovered",,Starters_1
NYJ,1977,RLB,Larry Keller,24,1,9,"1 interception, 2 fumbles recovered",,Starters_1
NYJ,1977,LCB,Billy Hardee,23,1,9,"1 interception, 0 fumbles recovered",,Starters_1
NYJ,1977,RCB,Ed Taylor,24,2,14,"1 interception, 0 fumbles recovered",,Starters_1
NYJ,1977,SS,Shafer Suggs,24,1,8,"0 interceptions, 1 fumble recovered",,Starters_1
NYJ,1977,FS,Burgess Owens,26,4,14,"3 interceptions, 0 fumbles recovered",,Starters_1
