Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
WAS,1996,QB,Gus Frerotte*,25,2,16,"270 for 470, 3,453 yards, 12 td, 11 int, & 28 rushes for 16 yards and 0 td",,Starters_1
WAS,1996,RB,Terry Allen*,28,5,16,"347 rushes for 1,353 yards, 21 td, & 32 catches for 194 yards and 0 td",,Starters_1
WAS,1996,FB,Marc Logan,31,9,9,"20 rushes for 111 yards, 2 td, & 23 catches for 269 yards and 0 td",,Starters_1
WAS,1996,WR,Henry Ellard,35,13,16,"52 catches for 1,014 yards, 2 td",,Starters_1
WAS,1996,WR,Michael Westbrook,24,1,6,"34 catches for 505 yards, 1 td, & 2 rushes for 2 yards and 0 td",,Starters_1
WAS,1996,TE,Jamie Asher,24,1,12,"42 catches for 481 yards, 4 td",,Starters_1
WAS,1996,LT,Joe Patton,24,2,15,1 fumble recovered,,Starters_1
WAS,1996,LG,Tre' Johnson,25,2,15,1 fumble recovered,,Starters_1
WAS,1996,C,Jeff Uhlenhake,30,7,11,,,Starters_1
WAS,1996,RG,Bob Dahl,28,4,15,1 fumble recovered,,Starters_1
WAS,1996,RT,Ed Simmons,33,9,11,,,Starters_1
WAS,1996,LDE,Tony Woods,31,9,7,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
WAS,1996,LDT,Marc Boutte,27,4,10,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
WAS,1996,RDT,Sean Gilbert,26,4,16,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
WAS,1996,RDE,Rich Owens,24,1,16,"11.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
WAS,1996,LLB,Ken Harvey*,31,8,16,"9.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1
WAS,1996,MLB,Rod Stephens,30,7,15,"1.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
WAS,1996,RLB,Marvcus Patton,29,6,16,"2.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
WAS,1996,LCB,Tom Carter,24,3,16,"0.0 sacks, 5 interceptions, 0 fumbles recovered",,Starters_1
WAS,1996,RCB,Darrell Green*,36,13,16,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1
WAS,1996,SS,Darryl Morrison,25,3,12,"0.0 sacks, 1 interception, 4 fumbles recovered",,Starters_1
WAS,1996,FS,Stanley Richard,29,5,15,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1
