Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
WAS,2009,QB,Jason Campbell,28,3,16,"327 for 507, 3,618 yards, 20 td, 15 int, & 46 rushes for 236 yards and 1 td",,Starters_1
WAS,2009,RB,Clinton Portis,28,7,8,"124 rushes for 494 yards, 1 td, & 9 catches for 57 yards and 1 td",,Starters_1
WAS,2009,WR,Malcolm Kelly,23,1,10,"25 catches for 347 yards, 0 td",,Starters_1
WAS,2009,WR,Santana Moss,30,8,16,"70 catches for 902 yards, 3 td, & 2 rushes for 8 yards and 0 td",,Starters_1
WAS,2009,WR,Devin Thomas,23,1,10,"25 catches for 325 yards, 3 td, & 3 rushes for -2 yards and 0 td",,Starters_1
WAS,2009,TE,Fred Davis,23,1,10,"48 catches for 509 yards, 6 td",,Starters_1
WAS,2009,LT,Levi Jones,30,7,8,,,Starters_1
WAS,2009,LG,Derrick Dockery,29,6,16,,,Starters_1
WAS,2009,C,Casey Rabach,32,7,16,,,Starters_1
WAS,2009,RG,Mike Williams,29,7,8,2 fumbles recovered,,Starters_1
WAS,2009,RT,Stephon Heyer,25,2,16,,,Starters_1
WAS,2009,LDE,Phillip Daniels,36,13,15,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
WAS,2009,LDT,Cornelius Griffin,33,9,14,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
WAS,2009,RDT,Albert Haynesworth,28,7,12,"4.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
WAS,2009,RDE,Andre Carter,30,8,16,"11.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
WAS,2009,LLB,Brian Orakpo*,23,Rook,16,"11.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
WAS,2009,MLB,London Fletcher*,34,11,16,"2.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
WAS,2009,RLB,Rocky McIntosh,27,3,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
WAS,2009,LCB,Carlos Rogers,28,4,15,"0.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
WAS,2009,RCB,DeAngelo Hall,26,5,12,"0.0 sacks, 4 interceptions, 1 fumble recovered",,Starters_1
WAS,2009,SS,Reed Doughty,27,3,7,"2.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
WAS,2009,FS,LaRon Landry,25,2,15,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
