Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
WAS,2002,QB,Shane Matthews,32,6,7,"124 for 237, 1,251 yards, 11 td, 6 int, & 12 rushes for 31 yards and 0 td",,Starters_1
WAS,2002,RB,Stephen Davis,28,6,12,"207 rushes for 820 yards, 7 td, & 23 catches for 142 yards and 1 td",,Starters_1
WAS,2002,FB,Bryan Johnson,24,2,12,"1 rush for yards, 0 td, & 15 catches for 114 yards and 0 td",,Starters_1
WAS,2002,WR,Rod Gardner,25,1,15,"71 catches for 1,006 yards, 8 td, & 1 rush for 1 yards and 0 td",,Starters_1
WAS,2002,WR,Derrius Thompson,25,3,14,"53 catches for 773 yards, 4 td, & 10 rushes for 77 yards and 0 td",,Starters_1
WAS,2002,TE,Walter Rasby,30,8,9,"9 catches for 85 yards, 0 td",,Starters_1
WAS,2002,LT,Chris Samuels*,25,2,15,,,Starters_1
WAS,2002,LG,David Loverne,26,2,11,,,Starters_1
WAS,2002,C,Larry Moore,27,4,16,,,Starters_1
WAS,2002,RG,Wilbert Brown,25,3,9,1 fumble recovered,,Starters_1
WAS,2002,RT,Jon Jansen,26,3,16,,,Starters_1
WAS,2002,LDE,Renaldo Wynn,28,5,16,"2.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
WAS,2002,LDT,Dan Wilkinson,29,8,11,,,Starters_1
WAS,2002,RDT,Daryl Gardener,29,6,15,"4.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
WAS,2002,RDE,Bruce Smith,39,17,16,"9.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
WAS,2002,LLB,LaVar Arrington*,24,2,16,"11.0 sacks, 0 interceptions, 3 fumbles recovered",,Starters_1
WAS,2002,MLB,Jeremiah Trotter,25,4,12,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
WAS,2002,RLB,Jessie Armstead,32,9,16,"3.0 sacks, 0 interceptions, 3 fumbles recovered",,Starters_1
WAS,2002,LCB,Champ Bailey*,24,3,16,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1
WAS,2002,RCB,Fred Smoot,23,1,16,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1
WAS,2002,SS,Ifeanyi Ohalete,23,1,10,"1.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1
WAS,2002,FS,David Terrell,27,2,16,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
