Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
WAS,1985,QB,Joe Theismann,36,11,11,"167 for 301, 1,774 yards, 8 td, 16 int, & 25 rushes for 115 yards and 2 td",,Starters_1
WAS,1985,RB,John Riggins,36,14,11,"176 rushes for 677 yards, 8 td, & 6 catches for 18 yards and 0 td",,Starters_1
WAS,1985,WR,Gary Clark,23,1,10,"72 catches for 926 yards, 5 td, & 2 rushes for 10 yards and 0 td",,Starters_1
WAS,1985,WR,Art Monk*,28,5,14,"91 catches for 1,226 yards, 2 td, & 7 rushes for 51 yards and 0 td",,Starters_1
WAS,1985,TE,Clint Didier,26,3,14,"41 catches for 433 yards, 4 td",,Starters_1
WAS,1985,TE,Don Warren,29,6,16,"15 catches for 163 yards, 1 td, & 1 rush for 5 yards and 0 td",,Starters_1
WAS,1985,LT,Joe Jacoby*,26,4,11,,,Starters_1
WAS,1985,LG,Russ Grimm*+,26,4,16,,,Starters_1
WAS,1985,C,Rick Donnalley,27,3,12,,,Starters_1
WAS,1985,RG,Ken Huff,32,10,15,,,Starters_1
WAS,1985,RT,Mark May,26,4,16,1 fumble recovered,,Starters_1
WAS,1985,LDE,Charles Mann,24,2,16,"14.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
WAS,1985,LDT,Dave Butz,35,12,16,"5.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
WAS,1985,RDT,Darryl Grant,26,4,8,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
WAS,1985,RDE,Dexter Manley,26,4,16,"15.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
WAS,1985,LLB,Mel Kaufman,27,4,15,"4.0 sacks, 3 interceptions, 2 fumbles recovered",,Starters_1
WAS,1985,MLB,Neal Olkewicz,28,6,16,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
WAS,1985,RLB,Rich Milot,28,6,16,"3.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
WAS,1985,LCB,Darrell Green,25,2,16,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
WAS,1985,RCB,Vernon Dean,26,3,16,"0.0 sacks, 5 interceptions, 1 fumble recovered",,Starters_1
WAS,1985,SS,Tony Peters,32,10,10,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
WAS,1985,FS,Curtis Jordan,31,9,16,"0.0 sacks, 5 interceptions, 2 fumbles recovered",,Starters_1
