Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Andy Dalton,26,2,16,"363 for 586, 4,293 yards, 33 td, 20 int, & 61 rushes for 183 yards and 2 td",,Starters_1,CIN,2013,2025-08-15 18:59:53
RB,BenJarvus Green-Ellis,28,5,16,"220 rushes for 756 yards, 7 td, & 4 catches for 22 yards and 0 td",,Starters_1,CIN,2013,2025-08-15 18:59:53
WR,A.J. Green*,25,2,16,"98 catches for 1,426 yards, 11 td",,Starters_1,CIN,2013,2025-08-15 18:59:53
WR,Mohamed Sanu,24,1,14,"47 catches for 455 yards, 2 td, & 4 rushes for 16 yards and 0 td",,Starters_1,CIN,2013,2025-08-15 18:59:53
TE,Tyler Eifert,23,Rook,15,"39 catches for 445 yards, 2 td",,Starters_1,CIN,2013,2025-08-15 18:59:53
TE,Jermaine Gresham,25,3,14,"46 catches for 458 yards, 4 td",,Starters_1,CIN,2013,2025-08-15 18:59:53
LT,Andrew Whitworth,32,7,14,1 fumble recovered,,Starters_1,CIN,2013,2025-08-15 18:59:53
LG,Clint Boling,24,2,12,,,Starters_1,CIN,2013,2025-08-15 18:59:53
C,Kyle Cook,30,5,16,,,Starters_1,CIN,2013,2025-08-15 18:59:53
RG,Kevin Zeitler,23,1,11,,,Starters_1,CIN,2013,2025-08-15 18:59:53
RT,Andre Smith,26,4,15,,,Starters_1,CIN,2013,2025-08-15 18:59:53
LDE,Carlos Dunlap,24,3,15,"7.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CIN,2013,2025-08-15 18:59:53
LDT,Domata Peko,29,7,16,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CIN,2013,2025-08-15 18:59:53
RDT,Geno Atkins,25,3,9,"6.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CIN,2013,2025-08-15 18:59:53
RDE,Michael Johnson,26,4,15,"3.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CIN,2013,2025-08-15 18:59:53
LLB,James Harrison,35,11,10,"2.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,CIN,2013,2025-08-15 18:59:53
MLB,Rey Maualuga,26,4,13,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CIN,2013,2025-08-15 18:59:53
RLB,Vontaze Burfict*,23,1,16,"3.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1,CIN,2013,2025-08-15 18:59:53
LCB,Terence Newman,35,10,13,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,CIN,2013,2025-08-15 18:59:53
RCB,Adam Jones,30,8,13,"0.0 sacks, 3 interceptions, 2 fumbles recovered",,Starters_1,CIN,2013,2025-08-15 18:59:53
SS,George Iloka,23,1,16,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,CIN,2013,2025-08-15 18:59:53
FS,Reggie Nelson,30,6,15,"1.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1,CIN,2013,2025-08-15 18:59:53
