Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Andy Dalton,31,7,11,"226 for 365, 2,566 yards, 21 td, 11 int, & 16 rushes for 99 yards and 0 td",,Starters_1,CIN,2018,2025-08-15 19:00:36
RB,Joe Mixon,22,1,13,"237 rushes for 1,168 yards, 8 td, & 43 catches for 296 yards and 1 td",,Starters_1,CIN,2018,2025-08-15 19:00:36
WR,Tyler Boyd,24,2,14,"76 catches for 1,028 yards, 7 td, & 2 rushes for 3 yards and 0 td",,Starters_1,CIN,2018,2025-08-15 19:00:36
WR,Alex Erickson,26,2,6,"20 catches for 167 yards, 0 td, & 3 rushes for 22 yards and 0 td",,Starters_1,CIN,2018,2025-08-15 19:00:36
WR,A.J. Green,30,7,9,"46 catches for 694 yards, 6 td",,Starters_1,CIN,2018,2025-08-15 19:00:36
TE,C.J. Uzomah,25,3,15,"43 catches for 439 yards, 3 td",,Starters_1,CIN,2018,2025-08-15 19:00:36
LT,Cordy Glenn,29,6,13,,,Starters_1,CIN,2018,2025-08-15 19:00:36
LG,Clint Boling,29,7,16,,,Starters_1,CIN,2018,2025-08-15 19:00:36
C,Billy Price,24,Rook,10,,,Starters_1,CIN,2018,2025-08-15 19:00:36
RG,Alex Redmond,23,1,15,,,Starters_1,CIN,2018,2025-08-15 19:00:36
RT,Bobby Hart,24,3,16,,,Starters_1,CIN,2018,2025-08-15 19:00:36
LDE,Carlos Dunlap,29,8,16,"8.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CIN,2018,2025-08-15 19:00:36
LDT,Andrew Billings,23,1,16,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CIN,2018,2025-08-15 19:00:36
RDT,Geno Atkins*,30,8,16,"10.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CIN,2018,2025-08-15 19:00:36
RDE,Michael Johnson,31,9,15,"0.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CIN,2018,2025-08-15 19:00:36
LLB,Nick Vigil,25,2,10,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CIN,2018,2025-08-15 19:00:36
MLB,Preston Brown,26,4,7,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,CIN,2018,2025-08-15 19:00:36
RLB,Vontaze Burfict,28,6,7,,,Starters_1,CIN,2018,2025-08-15 19:00:36
LCB,Dre Kirkpatrick,29,6,13,,,Starters_1,CIN,2018,2025-08-15 19:00:36
RCB,William Jackson III,26,1,16,,,Starters_1,CIN,2018,2025-08-15 19:00:36
SS,Shawn Williams,27,5,16,"1.0 sacks, 5 interceptions, 0 fumbles recovered",,Starters_1,CIN,2018,2025-08-15 19:00:36
FS,Jessie Bates III,21,Rook,16,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,CIN,2018,2025-08-15 19:00:36
