Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
CIN,1971,QB,Virgil Carter,26,3,10,"138 for 222, 1,624 yards, 10 td, 7 int, & 8 rushes for 42 yards and 0 td",,Starters_1
CIN,1971,RB,Paul Robinson,27,3,8,"49 rushes for 213 yards, 1 td, & 8 catches for 47 yards and 0 td",,Starters_1
CIN,1971,FB,Jess Phillips,24,3,10,"94 rushes for 420 yards, 0 td, & 22 catches for 125 yards and 1 td",,Starters_1
CIN,1971,WR,Eric Crabtree,27,5,7,"14 catches for 102 yards, 2 td, & 1 rush for 1 yards and 0 td",,Starters_1
CIN,1971,WR,Speedy Thomas,24,2,8,"22 catches for 327 yards, 2 td, & 2 rushes for -1 yards and 0 td",,Starters_1
CIN,1971,TE,Bob Trumpy,26,3,14,"40 catches for 531 yards, 3 td",,Starters_1
CIN,1971,LT,Ernie Wright,32,11,7,,,Starters_1
CIN,1971,LG,Howard Fest,25,3,11,2 fumbles recovered,,Starters_1
CIN,1971,C,Bob Johnson,25,3,14,,,Starters_1
CIN,1971,RG,Pat Matson,27,5,14,3 fumbles recovered,,Starters_1
CIN,1971,RT,Vern Holland,23,Rook,14,,,Starters_1
CIN,1971,LDE,Royce Berry,25,2,14,"0 interceptions, 1 fumble recovered",,Starters_1
CIN,1971,LDT,Mike Reid,24,1,14,,,Starters_1
CIN,1971,RDT,Steve Chomyszak,27,5,14,"0 interceptions, 1 fumble recovered",,Starters_1
CIN,1971,RDE,Ron Carpenter,23,1,14,,,Starters_1
CIN,1971,LLB,Al Beauchamp,27,3,14,"6 interceptions, 0 fumbles recovered",,Starters_1
CIN,1971,MLB,Bill Bergey,26,2,14,"1 interception, 0 fumbles recovered",,Starters_1
CIN,1971,RLB,Ken Avery,27,4,13,"0 interceptions, 1 fumble recovered",,Starters_1
CIN,1971,LCB,Lemar Parrish*,24,1,14,"7 interceptions, 2 fumbles recovered",,Starters_1
CIN,1971,RCB,Ken Riley,24,2,13,"5 interceptions, 2 fumbles recovered",,Starters_1
CIN,1971,SS,Fletcher Smith,28,5,9,"1 interception, 3 fumbles recovered",,Starters_1
CIN,1971,FS,Sandy Durko,23,1,12,"4 interceptions, 0 fumbles recovered",,Starters_1
