Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
CIN,1972,QB,Ken Anderson,23,1,13,"171 for 301, 1,918 yards, 7 td, 7 int, & 22 rushes for 94 yards and 3 td",,Starters_1
CIN,1972,RB,Essex Johnson,26,4,11,"212 rushes for 825 yards, 4 td, & 29 catches for 420 yards and 2 td",,Starters_1
CIN,1972,FB,Doug Dressler,24,2,10,"128 rushes for 565 yards, 6 td, & 39 catches for 348 yards and 1 td",,Starters_1
CIN,1972,WR,Chip Myers*,27,5,14,"57 catches for 792 yards, 3 td",,Starters_1
CIN,1972,WR,Speedy Thomas,25,3,10,"17 catches for 171 yards, 1 td",,Starters_1
CIN,1972,TE,Bob Trumpy,27,4,12,"44 catches for 500 yards, 2 td",,Starters_1
CIN,1972,LT,Stan Walters,24,Rook,8,2 fumbles recovered,,Starters_1
CIN,1972,LG,Howard Fest,26,4,13,,,Starters_1
CIN,1972,C,Bob Johnson,26,4,14,,,Starters_1
CIN,1972,RG,Pat Matson,28,6,14,,,Starters_1
CIN,1972,RT,Vern Holland,24,1,14,,,Starters_1
CIN,1972,LDE,Royce Berry,26,3,13,,,Starters_1
CIN,1972,LDT,Mike Reid*+,25,2,14,,,Starters_1
CIN,1972,RDT,Steve Chomyszak,28,6,10,"0 interceptions, 1 fumble recovered",,Starters_1
CIN,1972,RDE,Sherman White,24,Rook,12,"0 interceptions, 1 fumble recovered",,Starters_1
CIN,1972,LLB,Al Beauchamp,28,4,13,"1 interception, 2 fumbles recovered",,Starters_1
CIN,1972,MLB,Bill Bergey,27,3,10,"0 interceptions, 2 fumbles recovered",,Starters_1
CIN,1972,RLB,Ken Avery,28,5,12,,,Starters_1
CIN,1972,LCB,Lemar Parrish,25,2,14,"5 interceptions, 1 fumble recovered",,Starters_1
CIN,1972,RCB,Ken Riley,25,3,12,"3 interceptions, 0 fumbles recovered",,Starters_1
CIN,1972,SS,Neal Craig,24,1,14,"2 interceptions, 2 fumbles recovered",,Starters_1
CIN,1972,FS,Tommy Casanova,22,Rook,14,"5 interceptions, 0 fumbles recovered",,Starters_1
