Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
CIN,1978,QB,Ken Anderson,29,7,12,"173 for 319, 2,219 yards, 10 td, 22 int, & 29 rushes for 167 yards and 1 td",,Starters_1
CIN,1978,RB,Archie Griffin,24,2,8,"132 rushes for 484 yards, 0 td, & 35 catches for 284 yards and 3 td",,Starters_1
CIN,1978,FB,Pete Johnson,24,1,10,"180 rushes for 762 yards, 7 td, & 31 catches for 236 yards and 0 td",,Starters_1
CIN,1978,WR,Billy Brooks,25,2,13,"30 catches for 506 yards, 2 td",,Starters_1
CIN,1978,WR,Isaac Curtis,28,5,16,"47 catches for 737 yards, 3 td, & 1 rush for 1 yards and 0 td",,Starters_1
CIN,1978,TE,Don Bass,22,Rook,8,"27 catches for 447 yards, 4 td, & 1 rush for -4 yards and 0 td",,Starters_1
CIN,1978,LT,Mike Wilson,23,Rook,8,,,Starters_1
CIN,1978,LG,Glenn Bujnoch,25,2,15,1 fumble recovered,,Starters_1
CIN,1978,C,Blair Bush,22,Rook,16,,,Starters_1
CIN,1978,RG,Dave Lapham,26,4,16,2 fumbles recovered,,Starters_1
CIN,1978,RT,Vern Holland,30,7,16,1 fumble recovered,,Starters_1
CIN,1978,LDE,Gary Burley,26,2,16,,,Starters_1
CIN,1978,LDT,Wilson Whitley,23,1,16,"0 interceptions, 2 fumbles recovered",,Starters_1
CIN,1978,RDT,Eddie Edwards,24,1,16,"1 interception, 2 fumbles recovered",,Starters_1
CIN,1978,RDE,Ross Browner,24,Rook,9,"0 interceptions, 3 fumbles recovered",,Starters_1
CIN,1978,LLB,Glenn Cameron,25,3,14,,,Starters_1
CIN,1978,MLB,Jim LeClair,28,6,16,"1 interception, 0 fumbles recovered",,Starters_1
CIN,1978,RLB,Reggie Williams,24,2,15,"1 interception, 1 fumble recovered",,Starters_1
CIN,1978,LCB,Louis Breeden,25,Rook,16,"3 interceptions, 1 fumble recovered",,Starters_1
CIN,1978,RCB,Ken Riley,31,9,16,"3 interceptions, 1 fumble recovered",,Starters_1
CIN,1978,SS,Marvin Cobb,25,3,15,"1 interception, 0 fumbles recovered",,Starters_1
CIN,1978,FS,Scott Perry,24,2,10,"3 interceptions, 1 fumble recovered",,Starters_1
