Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Andy Dalton,25,1,16,"329 for 528, 3,669 yards, 27 td, 16 int, & 47 rushes for 120 yards and 4 td",,Starters_1,CIN,2012,2025-08-15 18:59:47
RB,BenJarvus Green-Ellis,27,4,15,"278 rushes for 1,094 yards, 6 td, & 22 catches for 104 yards and 0 td",,Starters_1,CIN,2012,2025-08-15 18:59:47
FB,Chris Pressley,26,3,7,"0 rushes for yards, 0 td, & 1 catch for 1 yards and 1 td",,Starters_1,CIN,2012,2025-08-15 18:59:47
WR,Armon Binns,23,Rook,5,"18 catches for 210 yards, 1 td",,Starters_1,CIN,2012,2025-08-15 18:59:47
WR,A.J. Green*,24,1,16,"97 catches for 1,350 yards, 11 td, & 4 rushes for 38 yards and 0 td",,Starters_1,CIN,2012,2025-08-15 18:59:47
TE,Jermaine Gresham*,24,2,15,"64 catches for 737 yards, 5 td",,Starters_1,CIN,2012,2025-08-15 18:59:47
LT,Andrew Whitworth*,31,6,16,,,Starters_1,CIN,2012,2025-08-15 18:59:47
LG,Clint Boling,23,1,16,,,Starters_1,CIN,2012,2025-08-15 18:59:47
C,Jeff Faine,31,9,7,,,Starters_1,CIN,2012,2025-08-15 18:59:47
RG,Kevin Zeitler,22,Rook,16,,,Starters_1,CIN,2012,2025-08-15 18:59:47
RT,Andre Smith,25,3,16,1 fumble recovered,,Starters_1,CIN,2012,2025-08-15 18:59:47
LDE,Robert Geathers,29,8,16,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CIN,2012,2025-08-15 18:59:47
LDT,Domata Peko,28,6,16,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CIN,2012,2025-08-15 18:59:47
RDT,Geno Atkins*+,24,2,16,"12.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CIN,2012,2025-08-15 18:59:47
RDE,Michael Johnson,25,3,15,"11.5 sacks, 1 interception, 1 fumble recovered",,Starters_1,CIN,2012,2025-08-15 18:59:47
LLB,Manny Lawson,28,6,10,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CIN,2012,2025-08-15 18:59:47
MLB,Rey Maualuga,25,3,16,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CIN,2012,2025-08-15 18:59:47
RLB,Vontaze Burfict,22,Rook,14,"1.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,CIN,2012,2025-08-15 18:59:47
LCB,Terence Newman,34,9,15,"0.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1,CIN,2012,2025-08-15 18:59:47
RCB,Leon Hall,28,5,14,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,CIN,2012,2025-08-15 18:59:47
SS,Chris Crocker,32,9,9,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1,CIN,2012,2025-08-15 18:59:47
FS,Reggie Nelson,29,5,14,"1.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,CIN,2012,2025-08-15 18:59:47
