Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Andy Dalton*,27,3,16,"309 for 481, 3,398 yards, 19 td, 17 int, & 60 rushes for 169 yards and 4 td",,Starters_1,CIN,2014,2025-08-15 19:00:03
RB,Giovani Bernard,23,1,9,"168 rushes for 680 yards, 5 td, & 43 catches for 349 yards and 2 td",,Starters_1,CIN,2014,2025-08-15 19:00:03
WR,A.J. Green*,26,3,13,"69 catches for 1,041 yards, 6 td, & 2 rushes for 2 yards and 0 td",,Starters_1,CIN,2014,2025-08-15 19:00:03
WR,Mohamed Sanu,25,2,13,"56 catches for 790 yards, 5 td, & 7 rushes for 51 yards and 0 td",,Starters_1,CIN,2014,2025-08-15 19:00:03
TE,Jermaine Gresham,26,4,15,"62 catches for 460 yards, 5 td",,Starters_1,CIN,2014,2025-08-15 19:00:03
TE,Ryan Hewitt,23,Rook,11,"10 catches for 86 yards, 0 td, & 1 rush for yards and 0 td",,Starters_1,CIN,2014,2025-08-15 19:00:03
LT,Andrew Whitworth,33,8,16,,,Starters_1,CIN,2014,2025-08-15 19:00:03
LG,Clint Boling,25,3,16,2 fumbles recovered,,Starters_1,CIN,2014,2025-08-15 19:00:03
C,Russell Bodine,22,Rook,16,,,Starters_1,CIN,2014,2025-08-15 19:00:03
RG,Kevin Zeitler,24,2,12,,,Starters_1,CIN,2014,2025-08-15 19:00:03
RT,Andre Smith,27,5,9,,,Starters_1,CIN,2014,2025-08-15 19:00:03
LDE,Carlos Dunlap,25,4,16,"8.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CIN,2014,2025-08-15 19:00:03
LDT,Domata Peko,30,8,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CIN,2014,2025-08-15 19:00:03
RDT,Geno Atkins*,26,4,16,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CIN,2014,2025-08-15 19:00:03
RDE,Wallace Gilberry,30,6,16,"1.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CIN,2014,2025-08-15 19:00:03
LLB,Emmanuel Lamur,25,2,13,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,CIN,2014,2025-08-15 19:00:03
MLB,Rey Maualuga,27,5,12,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CIN,2014,2025-08-15 19:00:03
RLB,Vincent Rey,27,4,13,,,Starters_1,CIN,2014,2025-08-15 19:00:03
LCB,Terence Newman,36,11,13,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CIN,2014,2025-08-15 19:00:03
RCB,Leon Hall,30,7,15,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CIN,2014,2025-08-15 19:00:03
SS,George Iloka,24,2,16,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,CIN,2014,2025-08-15 19:00:03
FS,Reggie Nelson,31,7,16,"1.5 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,CIN,2014,2025-08-15 19:00:03
