Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Andy Dalton,32,8,13,"314 for 528, 3,494 yards, 16 td, 14 int, & 32 rushes for 73 yards and 4 td",,Starters_1,CIN,2019,2025-08-15 19:00:46
RB,Joe Mixon,23,2,15,"278 rushes for 1,137 yards, 5 td, & 35 catches for 287 yards and 3 td",,Starters_1,CIN,2019,2025-08-15 19:00:46
WR,Tyler Boyd,25,3,15,"90 catches for 1,046 yards, 5 td, & 4 rushes for 23 yards and 0 td",,Starters_1,CIN,2019,2025-08-15 19:00:46
WR,John Ross,24,2,8,"28 catches for 506 yards, 3 td, & 3 rushes for 4 yards and 0 td",,Starters_1,CIN,2019,2025-08-15 19:00:46
WR,Auden Tate,22,1,10,"40 catches for 575 yards, 1 td",,Starters_1,CIN,2019,2025-08-15 19:00:46
TE,C.J. Uzomah,26,4,16,"27 catches for 242 yards, 2 td",,Starters_1,CIN,2019,2025-08-15 19:00:46
LT,Andre Smith,32,10,5,,,Starters_1,CIN,2019,2025-08-15 19:00:46
LG,Michael Jordan,21,Rook,9,1 fumble recovered,,Starters_1,CIN,2019,2025-08-15 19:00:46
C,Trey Hopkins,27,3,16,,,Starters_1,CIN,2019,2025-08-15 19:00:46
RG,John Miller,26,4,13,,,Starters_1,CIN,2019,2025-08-15 19:00:46
RT,Bobby Hart,25,4,16,,,Starters_1,CIN,2019,2025-08-15 19:00:46
LDE,Carlos Dunlap,30,9,14,"9.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CIN,2019,2025-08-15 19:00:46
DT,Geno Atkins*,31,9,14,,,Starters_1,CIN,2019,2025-08-15 19:00:46
DT,Josh Tupou,25,2,7,,,Starters_1,CIN,2019,2025-08-15 19:00:46
NT,Andrew Billings,24,2,14,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CIN,2019,2025-08-15 19:00:46
RDE,Sam Hubbard,24,1,15,"8.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CIN,2019,2025-08-15 19:00:46
LLB,Nick Vigil,26,3,16,"1.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1,CIN,2019,2025-08-15 19:00:46
RLB,Germaine Pratt,23,Rook,9,,,Starters_1,CIN,2019,2025-08-15 19:00:46
LCB,B.W. Webb,29,6,12,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CIN,2019,2025-08-15 19:00:46
RCB,William Jackson III,27,2,13,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CIN,2019,2025-08-15 19:00:46
SS,Shawn Williams,28,6,15,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CIN,2019,2025-08-15 19:00:46
FS,Jessie Bates III,22,1,16,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1,CIN,2019,2025-08-15 19:00:46
