Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Joe Burrow,27,3,10,"244 for 365, 2,309 yards, 15 td, 6 int, & 31 rushes for 88 yards and 0 td",,Starters_1,CIN,2023,2025-08-15 19:01:18
RB,Joe Mixon,27,6,17,"257 rushes for 1,034 yards, 9 td, & 52 catches for 376 yards and 3 td",,Starters_1,CIN,2023,2025-08-15 19:01:18
WR,Tyler Boyd,29,7,13,"67 catches for 667 yards, 2 td, & 2 rushes for 11 yards and 0 td",,Starters_1,CIN,2023,2025-08-15 19:01:18
WR,Ja'Marr Chase*,23,2,16,"100 catches for 1,216 yards, 7 td, & 3 rushes for -6 yards and 0 td",,Starters_1,CIN,2023,2025-08-15 19:01:18
WR,Tee Higgins,24,3,11,"42 catches for 656 yards, 5 td",,Starters_1,CIN,2023,2025-08-15 19:01:18
TE,Drew Sample,27,4,10,"22 catches for 163 yards, 2 td",,Starters_1,CIN,2023,2025-08-15 19:01:18
LT,Orlando Brown Jr.,27,5,17,1 fumble recovered,,Starters_1,CIN,2023,2025-08-15 19:01:18
LG,Cordell Volson,25,1,17,,,Starters_1,CIN,2023,2025-08-15 19:01:18
C,Ted Karras,30,7,17,1 fumble recovered,,Starters_1,CIN,2023,2025-08-15 19:01:18
RG,Alex Cappa,28,5,17,,,Starters_1,CIN,2023,2025-08-15 19:01:18
RT,Jonah Williams,26,3,17,1 fumble recovered,,Starters_1,CIN,2023,2025-08-15 19:01:18
LDE,Sam Hubbard,28,5,15,"6.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,CIN,2023,2025-08-15 19:01:18
LDT,D.J. Reader,29,7,14,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CIN,2023,2025-08-15 19:01:18
RDT,B.J. Hill,28,5,17,"4.5 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,CIN,2023,2025-08-15 19:01:18
RDE,Trey Hendrickson*,29,6,17,"17.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CIN,2023,2025-08-15 19:01:18
LLB,Logan Wilson,27,3,17,"1.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,CIN,2023,2025-08-15 19:01:18
MLB,Germaine Pratt,27,4,17,"2.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,CIN,2023,2025-08-15 19:01:18
LCB,Cam Taylor-Britt,24,1,12,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,CIN,2023,2025-08-15 19:01:18
RCB,DJ Turner,23,Rook,12,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CIN,2023,2025-08-15 19:01:18
SS,Nick Scott,28,4,10,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CIN,2023,2025-08-15 19:01:18
FS,Daxton Hill,23,1,17,"1.5 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,CIN,2023,2025-08-15 19:01:18
DB,Mike Hilton,29,6,13,,,Starters_1,CIN,2023,2025-08-15 19:01:18
