Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
CIN,1989,QB,Boomer Esiason*,28,5,15,"258 for 455, 3,525 yards, 28 td, 11 int, & 47 rushes for 278 yards and 0 td",,Starters_1
CIN,1989,RB,James Brooks*,31,8,14,"221 rushes for 1,239 yards, 7 td, & 37 catches for 306 yards and 2 td",,Starters_1
CIN,1989,FB,Eric Ball,23,Rook,9,"98 rushes for 391 yards, 3 td, & 6 catches for 44 yards and 0 td",,Starters_1
CIN,1989,WR,Eddie Brown,27,4,15,"52 catches for 814 yards, 6 td",,Starters_1
CIN,1989,WR,Tim McGee,25,3,16,"65 catches for 1,211 yards, 8 td, & 2 rushes for 36 yards and 0 td",,Starters_1
CIN,1989,TE,Rodney Holman*,29,7,15,"50 catches for 736 yards, 9 td",,Starters_1
CIN,1989,LT,Anthony Munoz*+,31,9,16,2 fumbles recovered,,Starters_1
CIN,1989,LG,Bruce Reimers,29,5,15,,,Starters_1
CIN,1989,C,Bruce Kozerski,27,5,15,1 fumble recovered,,Starters_1
CIN,1989,RG,Max Montoya*,33,10,15,,,Starters_1
CIN,1989,RT,Brian Blados,27,5,10,,,Starters_1
CIN,1989,LDE,Jim Skow,26,3,11,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
CIN,1989,NT,Tim Krumrie,29,6,16,"3.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
CIN,1989,RDE,Jason Buck,26,2,16,"6.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
CIN,1989,LOLB,Leon White,26,3,16,"2.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1
CIN,1989,LILB,Carl Zander,26,4,16,"1.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
CIN,1989,RILB,Joe Kelly,25,3,16,"1.0 sacks, 1 interception, 3 fumbles recovered",,Starters_1
CIN,1989,ROLB,Reggie Williams,35,13,16,"3.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
CIN,1989,LCB,Lewis Billups,26,3,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
CIN,1989,RCB,Eric Thomas,25,2,15,"2.0 sacks, 4 interceptions, 1 fumble recovered",,Starters_1
CIN,1989,SS,David Fulcher*+,25,3,16,"0.0 sacks, 8 interceptions, 4 fumbles recovered",,Starters_1
CIN,1989,FS,Rickey Dixon,23,1,16,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1
