Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Brett Hundley,24,1,9,"192 for 316, 1,836 yards, 9 td, 12 int, & 36 rushes for 270 yards and 2 td",,Starters_1,GNB,2017,2025-08-15 19:12:41
RB,Jamaal Williams,22,Rook,7,"153 rushes for 556 yards, 4 td, & 25 catches for 262 yards and 2 td",,Starters_1,GNB,2017,2025-08-15 19:12:41
WR,Davante Adams*,25,3,14,"74 catches for 885 yards, 10 td",,Starters_1,GNB,2017,2025-08-15 19:12:41
WR,Randall Cobb,27,6,14,"66 catches for 653 yards, 4 td, & 9 rushes for 17 yards and 0 td",,Starters_1,GNB,2017,2025-08-15 19:12:41
WR,Jordy Nelson,32,9,15,"53 catches for 482 yards, 6 td",,Starters_1,GNB,2017,2025-08-15 19:12:41
TE,Martellus Bennett,30,9,7,"24 catches for 233 yards, 0 td",,Starters_1,GNB,2017,2025-08-15 19:12:41
LT,David Bakhtiari,26,4,12,,,Starters_1,GNB,2017,2025-08-15 19:12:41
LG,Lane Taylor,28,4,15,,,Starters_1,GNB,2017,2025-08-15 19:12:41
C,Corey Linsley,26,3,16,,,Starters_1,GNB,2017,2025-08-15 19:12:41
RG,Jahri Evans,34,11,14,1 fumble recovered,,Starters_1,GNB,2017,2025-08-15 19:12:41
RT,Justin McCray,25,1,8,1 fumble recovered,,Starters_1,GNB,2017,2025-08-15 19:12:41
LDE,Dean Lowry,23,1,11,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,GNB,2017,2025-08-15 19:12:41
NT,Kenny Clark,22,1,15,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,GNB,2017,2025-08-15 19:12:41
RDE,Mike Daniels*,28,5,14,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,GNB,2017,2025-08-15 19:12:41
LOLB,Clay Matthews,31,8,14,"7.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,GNB,2017,2025-08-15 19:12:41
LILB,Jake Ryan,25,2,12,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,GNB,2017,2025-08-15 19:12:41
RILB,Blake Martinez,23,1,16,"1.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1,GNB,2017,2025-08-15 19:12:41
ROLB,Nick Perry,27,5,11,"7.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,GNB,2017,2025-08-15 19:12:41
LCB,Davon House,28,6,12,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,GNB,2017,2025-08-15 19:12:41
RCB,Damarious Randall,25,2,12,"0.0 sacks, 4 interceptions, 1 fumble recovered",,Starters_1,GNB,2017,2025-08-15 19:12:41
SS,Morgan Burnett,28,7,12,,,Starters_1,GNB,2017,2025-08-15 19:12:41
FS,Ha Ha Clinton-Dix,25,3,16,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,GNB,2017,2025-08-15 19:12:41
