Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
GNB,1993,QB,Brett Favre*,24,2,16,"318 for 522, 3,303 yards, 19 td, 24 int, & 58 rushes for 216 yards and 1 td",,Starters_1
GNB,1993,RB,Darrell Thompson,26,3,11,"169 rushes for 654 yards, 3 td, & 18 catches for 129 yards and 0 td",,Starters_1
GNB,1993,FB,Edgar Bennett,24,1,14,"159 rushes for 550 yards, 9 td, & 59 catches for 457 yards and 1 td",,Starters_1
GNB,1993,WR,Mark Clayton,32,10,15,"32 catches for 331 yards, 3 td",,Starters_1
GNB,1993,WR,Sterling Sharpe*+,28,5,16,"112 catches for 1,274 yards, 11 td, & 4 rushes for 8 yards and 0 td",,Starters_1
GNB,1993,TE,Jackie Harris,25,3,12,"42 catches for 604 yards, 4 td",,Starters_1
GNB,1993,LT,Ken Ruettgers,31,8,16,2 fumbles recovered,,Starters_1
GNB,1993,LG,Doug Widell,27,4,9,,,Starters_1
GNB,1993,C,Frank Winters,29,6,16,,,Starters_1
GNB,1993,RG,Harry Galbreath,28,5,16,,,Starters_1
GNB,1993,RT,Tootie Robbins,35,11,11,,,Starters_1
GNB,1993,LDE,Reggie White*,32,8,16,"13.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
GNB,1993,NT,John Jurkovic,26,2,12,"5.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
GNB,1993,RDE,Matt Brock,27,4,13,"2.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
GNB,1993,LOLB,Wayne Simmons,24,Rook,8,"1.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
GNB,1993,LILB,George Koonce,25,1,15,"3.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
GNB,1993,RILB,Johnny Holland,28,6,16,"2.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1
GNB,1993,ROLB,Bryce Paup,25,3,14,"11.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
GNB,1993,LCB,Terrell Buckley,22,1,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
GNB,1993,RCB,Roland Mitchell,29,6,16,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
GNB,1993,SS,LeRoy Butler*+,25,3,16,"1.0 sacks, 6 interceptions, 1 fumble recovered",,Starters_1
GNB,1993,FS,George Teague,22,Rook,12,"0.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1
