Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Aaron Rodgers*+,28,6,15,"343 for 502, 4,643 yards, 45 td, 6 int, & 60 rushes for 257 yards and 3 td",,Starters_1,GNB,2011,2025-08-15 19:11:56
RB,Ryan Grant,29,4,14,"134 rushes for 559 yards, 2 td, & 19 catches for 268 yards and 1 td",,Starters_1,GNB,2011,2025-08-15 19:11:56
WR,Donald Driver,36,12,15,"37 catches for 445 yards, 6 td",,Starters_1,GNB,2011,2025-08-15 19:11:56
WR,Greg Jennings*,28,5,13,"67 catches for 949 yards, 9 td",,Starters_1,GNB,2011,2025-08-15 19:11:56
WR,Jordy Nelson,26,3,9,"68 catches for 1,263 yards, 15 td",,Starters_1,GNB,2011,2025-08-15 19:11:56
TE,Jermichael Finley,24,3,13,"55 catches for 767 yards, 8 td",,Starters_1,GNB,2011,2025-08-15 19:11:56
LT,Marshall Newhouse,23,1,13,1 fumble recovered,,Starters_1,GNB,2011,2025-08-15 19:11:56
LG,T.J. Lang,24,2,16,1 fumble recovered,,Starters_1,GNB,2011,2025-08-15 19:11:56
C,Scott Wells*,30,7,16,,,Starters_1,GNB,2011,2025-08-15 19:11:56
RG,Josh Sitton,25,3,14,,,Starters_1,GNB,2011,2025-08-15 19:11:56
RT,Bryan Bulaga,22,1,12,1 fumble recovered,,Starters_1,GNB,2011,2025-08-15 19:11:56
LDE,Ryan Pickett,32,10,14,,,Starters_1,GNB,2011,2025-08-15 19:11:56
NT,B.J. Raji*,25,2,16,"3.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,GNB,2011,2025-08-15 19:11:56
RDE,Howard Green,32,9,5,,,Starters_1,GNB,2011,2025-08-15 19:11:56
LOLB,Clay Matthews*,25,2,15,"6.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,GNB,2011,2025-08-15 19:11:56
LILB,A.J. Hawk,27,5,14,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,GNB,2011,2025-08-15 19:11:56
RILB,Desmond Bishop,27,4,13,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,GNB,2011,2025-08-15 19:11:56
ROLB,Erik Walden,26,3,15,"3.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,GNB,2011,2025-08-15 19:11:56
LCB,Charles Woodson*+,35,13,15,"2.0 sacks, 7 interceptions, 1 fumble recovered",,Starters_1,GNB,2011,2025-08-15 19:11:56
RCB,Tramon Williams,28,4,15,"0.0 sacks, 4 interceptions, 1 fumble recovered",,Starters_1,GNB,2011,2025-08-15 19:11:56
SS,Charlie Peprah,28,5,14,"0.0 sacks, 5 interceptions, 0 fumbles recovered",,Starters_1,GNB,2011,2025-08-15 19:11:56
FS,Morgan Burnett,22,1,16,"1.0 sacks, 3 interceptions, 2 fumbles recovered",,Starters_1,GNB,2011,2025-08-15 19:11:56
