Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Jordan Love,26,3,15,"268 for 425, 3,389 yards, 25 td, 11 int, & 25 rushes for 83 yards and 1 td",,Starters_1,GNB,2024,2025-08-15 19:13:41
RB,Josh Jacobs*,26,5,17,"301 rushes for 1,329 yards, 15 td, & 36 catches for 342 yards and 1 td",,Starters_1,GNB,2024,2025-08-15 19:13:41
WR,Romeo Doubs,24,2,12,"46 catches for 601 yards, 4 td",,Starters_1,GNB,2024,2025-08-15 19:13:41
WR,Christian Watson,25,2,15,"29 catches for 620 yards, 2 td, & 4 rushes for 23 yards and 0 td",,Starters_1,GNB,2024,2025-08-15 19:13:41
WR,Dontayvion Wicks,23,1,5,"39 catches for 415 yards, 5 td",,Starters_1,GNB,2024,2025-08-15 19:13:41
TE,Tucker Kraft,24,1,17,"50 catches for 707 yards, 7 td, & 3 rushes for 6 yards and 0 td",,Starters_1,GNB,2024,2025-08-15 19:13:41
LT,Rasheed Walker,24,2,17,,,Starters_1,GNB,2024,2025-08-15 19:13:41
LG,Elgton Jenkins,29,5,17,,,Starters_1,GNB,2024,2025-08-15 19:13:41
C,Josh Myers,26,3,16,,,Starters_1,GNB,2024,2025-08-15 19:13:41
RG,Sean Rhyan,24,2,17,,,Starters_1,GNB,2024,2025-08-15 19:13:41
RT,Zach Tom,25,2,17,,,Starters_1,GNB,2024,2025-08-15 19:13:41
LDE,Preston Smith,32,9,9,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,GNB,2024,2025-08-15 19:13:41
LDT,Tedarrell Slaton,27,3,17,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,GNB,2024,2025-08-15 19:13:41
RDT,Kenny Clark,29,8,17,"1.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,GNB,2024,2025-08-15 19:13:41
RDE,Rashan Gary*,27,5,17,"7.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,GNB,2024,2025-08-15 19:13:41
LLB,Quay Walker,24,2,13,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,GNB,2024,2025-08-15 19:13:41
MLB,Eric Wilson,30,7,12,"2.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,GNB,2024,2025-08-15 19:13:41
RLB,Isaiah McDuffie,25,3,17,"0.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,GNB,2024,2025-08-15 19:13:41
LCB,Keisean Nixon,27,5,15,"3.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,GNB,2024,2025-08-15 19:13:41
RCB,Eric Stokes,25,3,7,,,Starters_1,GNB,2024,2025-08-15 19:13:41
SS,Javon Bullard,22,Rook,11,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,GNB,2024,2025-08-15 19:13:41
FS,Xavier McKinney*+,26,4,17,"1.0 sacks, 8 interceptions, 1 fumble recovered",,Starters_1,GNB,2024,2025-08-15 19:13:41
