Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
GNB,2000,QB,Brett Favre,31,9,16,"338 for 580, 3,812 yards, 20 td, 16 int, & 27 rushes for 108 yards and 0 td",,Starters_1
GNB,2000,RB,Ahman Green,23,2,11,"263 rushes for 1,175 yards, 10 td, & 73 catches for 559 yards and 3 td",,Starters_1
GNB,2000,WR,Antonio Freeman,28,5,15,"62 catches for 912 yards, 9 td, & 2 rushes for 5 yards and 0 td",,Starters_1
GNB,2000,WR,Bill Schroeder,29,3,16,"65 catches for 999 yards, 4 td, & 2 rushes for 11 yards and 0 td",,Starters_1
GNB,2000,TE,Tyrone Davis,28,5,9,"19 catches for 177 yards, 2 td",,Starters_1
GNB,2000,TE,Bubba Franks,22,Rook,13,"34 catches for 363 yards, 1 td",,Starters_1
GNB,2000,LT,Chad Clifton,24,Rook,10,,,Starters_1
GNB,2000,LG,Ross Verba,27,3,16,,,Starters_1
GNB,2000,C,Frank Winters,36,13,14,,,Starters_1
GNB,2000,RG,Marco Rivera,28,3,16,,,Starters_1
GNB,2000,RT,Mark Tauscher,23,Rook,14,,,Starters_1
GNB,2000,LDE,Cletidus Hunt,24,1,11,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
GNB,2000,LDT,Russell Maryland,31,9,16,,,Starters_1
GNB,2000,RDT,Santana Dotson,31,8,11,"6.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
GNB,2000,RDE,John Thierry,29,6,16,"6.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
GNB,2000,LLB,Na'il Diggs,22,Rook,12,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
GNB,2000,MLB,Bernardo Harris,29,5,16,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
GNB,2000,RLB,Nate Wayne,25,2,13,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
GNB,2000,LCB,Mike McKenzie,24,1,8,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
GNB,2000,RCB,Tyrone Williams,27,4,16,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1
GNB,2000,SS,LeRoy Butler,32,10,16,"2.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
GNB,2000,FS,Darren Sharper*+,25,3,16,"1.0 sacks, 9 interceptions, 0 fumbles recovered",,Starters_1
