Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
GNB,1975,QB,John Hadl,35,13,13,"191 for 353, 2,095 yards, 6 td, 21 int, & 20 rushes for 47 yards and 0 td",,Starters_1
GNB,1975,RB,Willard Harrell,23,Rook,12,"121 rushes for 359 yards, 1 td, & 34 catches for 261 yards and 2 td",,Starters_1
GNB,1975,FB,John Brockington,27,4,12,"144 rushes for 434 yards, 7 td, & 33 catches for 242 yards and 1 td",,Starters_1
GNB,1975,WR,Steve Odom*,23,1,8,"15 catches for 299 yards, 4 td, & 5 rushes for 55 yards and 0 td",,Starters_1
GNB,1975,WR,Barry Smith,24,2,5,"6 catches for 77 yards, 1 td",,Starters_1
GNB,1975,TE,Rich McGeorge,27,5,14,"32 catches for 458 yards, 1 td",,Starters_1
GNB,1975,LT,Ernie McMillan,37,14,11,,,Starters_1
GNB,1975,LG,Bruce Van Dyke,31,9,14,,,Starters_1
GNB,1975,C,Larry McCarren,24,2,11,,,Starters_1
GNB,1975,RG,Keith Wortman,25,3,8,,,Starters_1
GNB,1975,RT,Dick Himes,29,7,14,,,Starters_1
GNB,1975,LDE,Clarence Williams,29,5,14,,,Starters_1
GNB,1975,LDT,Mike McCoy,27,5,14,"0 interceptions, 2 fumbles recovered",,Starters_1
GNB,1975,RDT,Dave Pureifory,26,3,13,"0 interceptions, 2 fumbles recovered",,Starters_1
GNB,1975,RDE,Alden Roche,30,5,14,"0 interceptions, 3 fumbles recovered",,Starters_1
GNB,1975,LLB,Tom Toner,25,2,9,"1 interception, 2 fumbles recovered",,Starters_1
GNB,1975,MLB,Jim Carter,27,5,11,,,Starters_1
GNB,1975,RLB,Fred Carr*,29,7,14,"3 interceptions, 2 fumbles recovered",,Starters_1
GNB,1975,LCB,Perry Smith,24,2,12,"6 interceptions, 0 fumbles recovered",,Starters_1
GNB,1975,RCB,Ken Ellis,28,5,14,"1 interception, 2 fumbles recovered",,Starters_1
GNB,1975,SS,Al Matthews,28,5,14,"2 interceptions, 2 fumbles recovered",,Starters_1
GNB,1975,FS,Johnnie Gray,22,Rook,14,"1 interception, 4 fumbles recovered",,Starters_1
