Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Aaron Rodgers*,36,14,16,"353 for 569, 4,002 yards, 26 td, 4 int, & 46 rushes for 183 yards and 1 td",,Starters_1,GNB,2019,2025-08-15 19:12:59
RB,Aaron Jones,25,2,16,"236 rushes for 1,084 yards, 16 td, & 49 catches for 474 yards and 3 td",,Starters_1,GNB,2019,2025-08-15 19:12:59
WR,Davante Adams*,27,5,12,"83 catches for 997 yards, 5 td",,Starters_1,GNB,2019,2025-08-15 19:12:59
WR,Marquez Valdes-Scantling,25,1,10,"26 catches for 452 yards, 2 td, & 2 rushes for 9 yards and 0 td",,Starters_1,GNB,2019,2025-08-15 19:12:59
TE,Jimmy Graham,33,9,10,"38 catches for 447 yards, 3 td",,Starters_1,GNB,2019,2025-08-15 19:12:59
TE,Marcedes Lewis,35,13,11,"15 catches for 156 yards, 1 td",,Starters_1,GNB,2019,2025-08-15 19:12:59
LT,David Bakhtiari*,28,6,16,,,Starters_1,GNB,2019,2025-08-15 19:12:59
LG,Elgton Jenkins,24,Rook,14,,,Starters_1,GNB,2019,2025-08-15 19:12:59
C,Corey Linsley,28,5,16,,,Starters_1,GNB,2019,2025-08-15 19:12:59
RG,Billy Turner,28,5,16,,,Starters_1,GNB,2019,2025-08-15 19:12:59
RT,Bryan Bulaga,30,9,16,,,Starters_1,GNB,2019,2025-08-15 19:12:59
LDE,Dean Lowry,25,3,16,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,GNB,2019,2025-08-15 19:12:59
NT,Kenny Clark*,24,3,16,"6.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,GNB,2019,2025-08-15 19:12:59
RDE,Tyler Lancaster,25,1,10,"1.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,GNB,2019,2025-08-15 19:12:59
LOLB,Preston Smith,27,4,16,"12.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,GNB,2019,2025-08-15 19:12:59
LILB,Blake Martinez,25,3,16,"3.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,GNB,2019,2025-08-15 19:12:59
RILB,B.J. Goodson,26,3,9,,,Starters_1,GNB,2019,2025-08-15 19:12:59
ROLB,Za'Darius Smith*,27,4,16,"13.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,GNB,2019,2025-08-15 19:12:59
LCB,Jaire Alexander,22,1,16,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,GNB,2019,2025-08-15 19:12:59
RCB,Kevin King,24,2,14,"1.0 sacks, 5 interceptions, 0 fumbles recovered",,Starters_1,GNB,2019,2025-08-15 19:12:59
SS,Adrian Amos,26,4,16,"1.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,GNB,2019,2025-08-15 19:12:59
FS,Darnell Savage Jr.,22,Rook,14,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,GNB,2019,2025-08-15 19:12:59
