Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Aaron Rodgers*,29,7,16,"371 for 552, 4,295 yards, 39 td, 8 int, & 54 rushes for 259 yards and 2 td",,Starters_1,GNB,2012,2025-08-15 19:12:06
RB,Cedric Benson,30,7,5,"71 rushes for 248 yards, 1 td, & 14 catches for 97 yards and 0 td",,Starters_1,GNB,2012,2025-08-15 19:12:06
WR,Randall Cobb,22,1,8,"80 catches for 954 yards, 8 td, & 10 rushes for 132 yards and 0 td",,Starters_1,GNB,2012,2025-08-15 19:12:06
WR,James Jones,28,5,16,"64 catches for 784 yards, 14 td",,Starters_1,GNB,2012,2025-08-15 19:12:06
WR,Jordy Nelson,27,4,10,"49 catches for 745 yards, 7 td",,Starters_1,GNB,2012,2025-08-15 19:12:06
TE,Jermichael Finley,25,4,14,"61 catches for 667 yards, 2 td",,Starters_1,GNB,2012,2025-08-15 19:12:06
LT,Marshall Newhouse,24,1,16,,,Starters_1,GNB,2012,2025-08-15 19:12:06
LG,T.J. Lang,25,3,15,,,Starters_1,GNB,2012,2025-08-15 19:12:06
C,Jeff Saturday*,37,13,14,2 fumbles recovered,,Starters_1,GNB,2012,2025-08-15 19:12:06
RG,Josh Sitton*,26,4,16,,,Starters_1,GNB,2012,2025-08-15 19:12:06
RT,Bryan Bulaga,23,2,9,,,Starters_1,GNB,2012,2025-08-15 19:12:06
LDE,Ryan Pickett,33,11,16,,,Starters_1,GNB,2012,2025-08-15 19:12:06
NT,B.J. Raji,26,3,14,,,Starters_1,GNB,2012,2025-08-15 19:12:06
RDE,C.J. Wilson,25,2,7,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,GNB,2012,2025-08-15 19:12:06
LOLB,Erik Walden,27,4,9,"3.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,GNB,2012,2025-08-15 19:12:06
LILB,A.J. Hawk,28,6,16,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,GNB,2012,2025-08-15 19:12:06
RILB,Brad Jones,26,3,10,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,GNB,2012,2025-08-15 19:12:06
ROLB,Clay Matthews*,26,3,12,"13.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,GNB,2012,2025-08-15 19:12:06
LCB,Tramon Williams,29,5,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,GNB,2012,2025-08-15 19:12:06
RCB,Sam Shields,25,2,8,"1.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1,GNB,2012,2025-08-15 19:12:06
SS,Morgan Burnett,23,2,16,"2.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,GNB,2012,2025-08-15 19:12:06
FS,M.D. Jennings,24,1,10,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,GNB,2012,2025-08-15 19:12:06
