Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
GNB,2009,QB,Aaron Rodgers*,26,4,16,"350 for 541, 4,434 yards, 30 td, 7 int, & 58 rushes for 316 yards and 5 td",,Starters_1
GNB,2009,RB,Ryan Grant,27,2,16,"282 rushes for 1,253 yards, 11 td, & 25 catches for 197 yards and 0 td",,Starters_1
GNB,2009,WR,Donald Driver,34,10,16,"70 catches for 1,061 yards, 6 td, & 1 rush for 13 yards and 0 td",,Starters_1
GNB,2009,WR,Greg Jennings,26,3,13,"68 catches for 1,113 yards, 4 td",,Starters_1
GNB,2009,TE,Jermichael Finley,22,1,10,"55 catches for 676 yards, 5 td",,Starters_1
GNB,2009,TE,Donald Lee,29,6,10,"37 catches for 260 yards, 1 td",,Starters_1
GNB,2009,LT,Chad Clifton,33,9,12,,,Starters_1
GNB,2009,LG,Daryn Colledge,27,3,16,,,Starters_1
GNB,2009,C,Scott Wells,28,5,14,,,Starters_1
GNB,2009,RG,Josh Sitton,23,1,16,1 fumble recovered,,Starters_1
GNB,2009,RT,Mark Tauscher,32,9,8,,,Starters_1
GNB,2009,LDE,Johnny Jolly,26,3,16,"1.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1
GNB,2009,NT,Ryan Pickett,30,8,9,,,Starters_1
GNB,2009,RDE,Cullen Jenkins,28,5,16,"4.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1
GNB,2009,LOLB,Aaron Kampman,30,7,9,"3.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
GNB,2009,LILB,A.J. Hawk,25,3,14,"1.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
GNB,2009,RILB,Nick Barnett,28,6,16,"4.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
GNB,2009,ROLB,Clay Matthews*,23,Rook,13,"10.0 sacks, 0 interceptions, 3 fumbles recovered",,Starters_1
GNB,2009,LCB,Charles Woodson*+,33,11,16,"2.0 sacks, 9 interceptions, 1 fumble recovered",,Starters_1
GNB,2009,RCB,Al Harris,35,11,10,"1.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
GNB,2009,SS,Atari Bigby,28,4,11,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1
GNB,2009,FS,Nick Collins*,26,4,16,"1.0 sacks, 6 interceptions, 2 fumbles recovered",,Starters_1
