Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
GNB,2008,QB,Aaron Rodgers,25,3,16,"341 for 536, 4,038 yards, 28 td, 13 int, & 56 rushes for 207 yards and 4 td",,Starters_1
GNB,2008,RB,Ryan Grant,26,1,14,"312 rushes for 1,203 yards, 4 td, & 18 catches for 116 yards and 1 td",,Starters_1
GNB,2008,WR,Donald Driver,33,9,16,"74 catches for 1,012 yards, 5 td, & 2 rushes for 4 yards and 0 td",,Starters_1
GNB,2008,WR,Greg Jennings,25,2,15,"80 catches for 1,292 yards, 9 td",,Starters_1
GNB,2008,TE,Tory Humphrey,25,3,7,"11 catches for 162 yards, 0 td",,Starters_1
GNB,2008,TE,Donald Lee,28,5,14,"39 catches for 303 yards, 5 td",,Starters_1
GNB,2008,LT,Chad Clifton,32,8,15,,,Starters_1
GNB,2008,LG,Daryn Colledge,26,2,16,2 fumbles recovered,,Starters_1
GNB,2008,C,Scott Wells,27,4,13,,,Starters_1
GNB,2008,RG,Jason Spitz,26,2,16,,,Starters_1
GNB,2008,RT,Mark Tauscher,31,8,13,,,Starters_1
GNB,2008,LDE,Aaron Kampman,29,6,16,"9.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
GNB,2008,LDT,Ryan Pickett,29,7,16,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
GNB,2008,RDT,Johnny Jolly,25,2,16,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
GNB,2008,RDE,Mike Montgomery,25,3,8,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
GNB,2008,LLB,Brady Poppinga,29,3,12,,,Starters_1
GNB,2008,MLB,Nick Barnett,27,5,9,,,Starters_1
GNB,2008,RLB,A.J. Hawk,24,2,16,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
GNB,2008,LCB,Charles Woodson*,32,10,16,"3.0 sacks, 7 interceptions, 1 fumble recovered",,Starters_1
GNB,2008,RCB,Al Harris*,34,10,12,,,Starters_1
GNB,2008,SS,Aaron Rouse,24,1,6,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
GNB,2008,FS,Nick Collins*,25,3,16,"0.0 sacks, 7 interceptions, 0 fumbles recovered",,Starters_1
