Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Joe Flacco,34,11,8,"171 for 262, 1,822 yards, 6 td, 5 int, & 12 rushes for 20 yards and 0 td",,Starters_1,DEN,2019,2025-08-15 19:08:59
RB,Phillip Lindsay,25,1,16,"224 rushes for 1,011 yards, 7 td, & 35 catches for 196 yards and 0 td",,Starters_1,DEN,2019,2025-08-15 19:08:59
WR,Emmanuel Sanders,32,9,7,"30 catches for 367 yards, 2 td",,Starters_1,DEN,2019,2025-08-15 19:08:59
WR,Courtland Sutton*,24,1,14,"72 catches for 1,112 yards, 6 td, & 3 rushes for 17 yards and 0 td",,Starters_1,DEN,2019,2025-08-15 19:08:59
TE,Noah Fant,22,Rook,11,"40 catches for 562 yards, 3 td, & 3 rushes for -12 yards and 0 td",,Starters_1,DEN,2019,2025-08-15 19:08:59
TE,Jeff Heuerman,27,3,11,"14 catches for 114 yards, 1 td",,Starters_1,DEN,2019,2025-08-15 19:08:59
LT,Garett Bolles,27,2,16,,,Starters_1,DEN,2019,2025-08-15 19:08:59
LG,Dalton Risner,24,Rook,16,,,Starters_1,DEN,2019,2025-08-15 19:08:59
C,Connor McGovern,26,2,16,,,Starters_1,DEN,2019,2025-08-15 19:08:59
RG,Ronald Leary,30,6,12,1 fumble recovered,,Starters_1,DEN,2019,2025-08-15 19:08:59
RT,Elijah Wilkinson,24,2,12,1 fumble recovered,,Starters_1,DEN,2019,2025-08-15 19:08:59
LDE,Shelby Harris,28,5,16,"6.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DEN,2019,2025-08-15 19:08:59
NT,Mike Purcell,28,5,7,,,Starters_1,DEN,2019,2025-08-15 19:08:59
RDE,Derek Wolfe,29,7,12,"7.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DEN,2019,2025-08-15 19:08:59
LOLB,Malik Reed,23,Rook,8,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,DEN,2019,2025-08-15 19:08:59
LILB,Alexander Johnson,28,1,12,"1.5 sacks, 1 interception, 1 fumble recovered",,Starters_1,DEN,2019,2025-08-15 19:08:59
RILB,Todd Davis,27,5,14,,,Starters_1,DEN,2019,2025-08-15 19:08:59
ROLB,Von Miller*,30,8,15,"8.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DEN,2019,2025-08-15 19:08:59
LCB,Chris Harris Jr.,30,8,16,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,DEN,2019,2025-08-15 19:08:59
RCB,Isaac Yiadom,23,1,8,,,Starters_1,DEN,2019,2025-08-15 19:08:59
SS,Kareem Jackson,31,9,13,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,DEN,2019,2025-08-15 19:08:59
FS,Justin Simmons,26,3,16,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,DEN,2019,2025-08-15 19:08:59
