Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Case Keenum,30,5,16,"365 for 586, 3,890 yards, 18 td, 15 int, & 26 rushes for 93 yards and 2 td",,Starters_1,DEN,2018,2025-08-15 19:08:52
RB,Phillip Lindsay*,24,Rook,8,"192 rushes for 1,037 yards, 9 td, & 35 catches for 241 yards and 1 td",,Starters_1,DEN,2018,2025-08-15 19:08:52
FB,Andy Janovich,25,2,7,"2 rushes for 5 yards, 0 td, & 8 catches for 112 yards and 1 td",,Starters_1,DEN,2018,2025-08-15 19:08:52
WR,Emmanuel Sanders,31,8,12,"71 catches for 868 yards, 4 td, & 4 rushes for 53 yards and 1 td",,Starters_1,DEN,2018,2025-08-15 19:08:52
WR,Demaryius Thomas,31,8,8,"36 catches for 402 yards, 3 td",,Starters_1,DEN,2018,2025-08-15 19:08:52
TE,Jeff Heuerman,26,2,10,"31 catches for 281 yards, 2 td",,Starters_1,DEN,2018,2025-08-15 19:08:52
LT,Garett Bolles,26,1,16,,,Starters_1,DEN,2018,2025-08-15 19:08:52
LG,Billy Turner,27,4,11,,,Starters_1,DEN,2018,2025-08-15 19:08:52
C,Matt Paradis,29,3,9,1 fumble recovered,,Starters_1,DEN,2018,2025-08-15 19:08:52
RG,Connor McGovern,25,1,15,,,Starters_1,DEN,2018,2025-08-15 19:08:52
RT,Jared Veldheer,31,8,12,1 fumble recovered,,Starters_1,DEN,2018,2025-08-15 19:08:52
LDE,Derek Wolfe,28,6,16,"1.5 sacks, 1 interception, 1 fumble recovered",,Starters_1,DEN,2018,2025-08-15 19:08:52
NT,Domata Peko,34,12,16,"0.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DEN,2018,2025-08-15 19:08:52
RDE,Adam Gotsis,26,2,12,"3.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,DEN,2018,2025-08-15 19:08:52
LOLB,Bradley Chubb,22,Rook,16,"12.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,DEN,2018,2025-08-15 19:08:52
LILB,Todd Davis,26,4,16,"0.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,DEN,2018,2025-08-15 19:08:52
RILB,Josey Jewell,24,Rook,9,,,Starters_1,DEN,2018,2025-08-15 19:08:52
ROLB,Von Miller*,29,7,16,"14.5 sacks, 1 interception, 3 fumbles recovered",,Starters_1,DEN,2018,2025-08-15 19:08:52
LCB,Bradley Roby,26,4,15,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,DEN,2018,2025-08-15 19:08:52
RCB,Chris Harris Jr.*,29,7,12,"1.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,DEN,2018,2025-08-15 19:08:52
SS,Darian Stewart,30,8,14,"1.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,DEN,2018,2025-08-15 19:08:52
FS,Justin Simmons,25,2,16,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,DEN,2018,2025-08-15 19:08:52
