Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
DEN,1973,QB,Charley Johnson,35,12,14,"184 for 346, 2,465 yards, 20 td, 17 int, & 7 rushes for -2 yards and 0 td",,Starters_1
DEN,1973,RB,Floyd Little*,31,6,13,"256 rushes for 979 yards, 12 td, & 41 catches for 423 yards and 1 td",,Starters_1
DEN,1973,FB,Joe Dawkins,25,3,14,"160 rushes for 706 yards, 2 td, & 30 catches for 329 yards and 0 td",,Starters_1
DEN,1973,WR,Haven Moses*,27,5,14,"28 catches for 518 yards, 8 td, & 3 rushes for 25 yards and 1 td",,Starters_1
DEN,1973,WR,Jerry Simmons,31,8,13,"13 catches for 249 yards, 1 td, & 1 rush for -4 yards and 0 td",,Starters_1
DEN,1973,TE,Riley Odoms*,23,1,14,"43 catches for 629 yards, 7 td, & 5 rushes for 53 yards and 0 td",,Starters_1
DEN,1973,LT,Marv Montgomery,25,2,10,,,Starters_1
DEN,1973,LG,Larron Jackson,24,2,12,,,Starters_1
DEN,1973,C,Bobby Maples,31,8,14,,,Starters_1
DEN,1973,RG,Tommy Lyons,25,2,14,1 fumble recovered,,Starters_1
DEN,1973,RT,Mike Current,28,6,14,,,Starters_1
DEN,1973,LDE,Pete Duranko,30,6,14,"0 interceptions, 1 fumble recovered",,Starters_1
DEN,1973,LDT,Paul Smith*,28,5,14,"0 interceptions, 1 fumble recovered",,Starters_1
DEN,1973,RDT,Barney Chavous,22,Rook,14,"0 interceptions, 2 fumbles recovered",,Starters_1
DEN,1973,RDE,Lyle Alzado,24,2,14,"0 interceptions, 1 fumble recovered",,Starters_1
DEN,1973,LLB,Bill Laskey,30,8,11,"2 interceptions, 1 fumble recovered",,Starters_1
DEN,1973,MLB,Tom Graham,23,1,14,"0 interceptions, 1 fumble recovered",,Starters_1
DEN,1973,RLB,Ray May,28,6,10,"1 interception, 0 fumbles recovered",,Starters_1
DEN,1973,LCB,Leroy Mitchell,29,6,12,"2 interceptions, 0 fumbles recovered",,Starters_1
DEN,1973,RCB,Calvin Jones,22,Rook,14,"4 interceptions, 1 fumble recovered",,Starters_1
DEN,1973,SS,Bill Thompson,27,4,14,"3 interceptions, 2 fumbles recovered",,Starters_1
DEN,1973,FS,Charlie Greer,27,5,10,"1 interception, 2 fumbles recovered",,Starters_1
