Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Drew Lock,24,1,13,"254 for 443, 2,933 yards, 16 td, 15 int, & 44 rushes for 160 yards and 3 td",,Starters_1,DEN,2020,2025-08-15 19:09:07
RB,Melvin Gordon,27,5,10,"215 rushes for 986 yards, 9 td, & 32 catches for 158 yards and 1 td",,Starters_1,DEN,2020,2025-08-15 19:09:07
WR,Jerry Jeudy,21,Rook,14,"52 catches for 856 yards, 3 td",,Starters_1,DEN,2020,2025-08-15 19:09:07
WR,Tim Patrick,27,2,15,"51 catches for 742 yards, 6 td",,Starters_1,DEN,2020,2025-08-15 19:09:07
TE,Noah Fant,23,1,14,"62 catches for 673 yards, 3 td",,Starters_1,DEN,2020,2025-08-15 19:09:07
TE,Nick Vannett,27,4,11,"14 catches for 95 yards, 1 td",,Starters_1,DEN,2020,2025-08-15 19:09:07
LT,Garett Bolles,28,3,15,,,Starters_1,DEN,2020,2025-08-15 19:09:07
LG,Dalton Risner,25,1,16,,,Starters_1,DEN,2020,2025-08-15 19:09:07
C,Lloyd Cushenberry III,23,Rook,16,1 fumble recovered,,Starters_1,DEN,2020,2025-08-15 19:09:07
RG,Graham Glasgow,28,4,13,,,Starters_1,DEN,2020,2025-08-15 19:09:07
RT,Demar Dotson,35,11,8,,,Starters_1,DEN,2020,2025-08-15 19:09:07
LDE,Shelby Harris,29,6,11,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DEN,2020,2025-08-15 19:09:07
NT,DeShawn Williams,28,4,11,"2.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,DEN,2020,2025-08-15 19:09:07
RDE,Dre'Mont Jones,23,1,8,"6.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DEN,2020,2025-08-15 19:09:07
LOLB,Malik Reed,24,1,13,"8.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DEN,2020,2025-08-15 19:09:07
LILB,Alexander Johnson,29,2,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DEN,2020,2025-08-15 19:09:07
RILB,Josey Jewell,26,2,16,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DEN,2020,2025-08-15 19:09:07
ROLB,Bradley Chubb*,24,2,14,"7.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DEN,2020,2025-08-15 19:09:07
LCB,A.J. Bouye,29,7,7,,,Starters_1,DEN,2020,2025-08-15 19:09:07
RCB,Bryce Callahan,29,5,10,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,DEN,2020,2025-08-15 19:09:07
SS,Kareem Jackson,32,10,16,"0.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1,DEN,2020,2025-08-15 19:09:07
FS,Justin Simmons*,27,4,16,"0.0 sacks, 5 interceptions, 1 fumble recovered",,Starters_1,DEN,2020,2025-08-15 19:09:07
