Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Peyton Manning,39,17,9,"198 for 331, 2,249 yards, 9 td, 17 int, & 6 rushes for -6 yards and 0 td",,Starters_1,DEN,2015,2025-08-15 19:08:23
RB,Ronnie Hillman,24,3,10,"207 rushes for 863 yards, 7 td, & 24 catches for 111 yards and 0 td",,Starters_1,DEN,2015,2025-08-15 19:08:23
WR,Emmanuel Sanders,28,5,15,"76 catches for 1,135 yards, 6 td, & 3 rushes for 29 yards and 0 td",,Starters_1,DEN,2015,2025-08-15 19:08:23
WR,Demaryius Thomas*,28,5,16,"105 catches for 1,304 yards, 6 td",,Starters_1,DEN,2015,2025-08-15 19:08:23
TE,Owen Daniels,33,9,16,"46 catches for 517 yards, 3 td",,Starters_1,DEN,2015,2025-08-15 19:08:23
TE,Virgil Green,27,4,5,"12 catches for 173 yards, 1 td",,Starters_1,DEN,2015,2025-08-15 19:08:23
LT,Ryan Harris,30,8,16,,,Starters_1,DEN,2015,2025-08-15 19:08:23
LG,Evan Mathis,34,10,12,,,Starters_1,DEN,2015,2025-08-15 19:08:23
C,Matt Paradis,26,1,16,,,Starters_1,DEN,2015,2025-08-15 19:08:23
RG,Louis Vasquez,28,6,15,,,Starters_1,DEN,2015,2025-08-15 19:08:23
RT,Michael Schofield,25,1,13,,,Starters_1,DEN,2015,2025-08-15 19:08:23
LDE,Derek Wolfe,25,3,12,"5.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DEN,2015,2025-08-15 19:08:23
NT,Sylvester Williams,27,2,15,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DEN,2015,2025-08-15 19:08:23
RDE,Malik Jackson,25,3,16,"5.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,DEN,2015,2025-08-15 19:08:23
LOLB,Von Miller*+,26,4,16,"11.0 sacks, 0 interceptions, 3 fumbles recovered",,Starters_1,DEN,2015,2025-08-15 19:08:23
LILB,Brandon Marshall,26,3,16,"1.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,DEN,2015,2025-08-15 19:08:23
RILB,Danny Trevathan,25,3,15,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,DEN,2015,2025-08-15 19:08:23
ROLB,DeMarcus Ware*,33,10,10,"7.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,DEN,2015,2025-08-15 19:08:23
LCB,Aqib Talib*,29,7,15,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,DEN,2015,2025-08-15 19:08:23
RCB,Chris Harris Jr.*,26,4,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,DEN,2015,2025-08-15 19:08:23
SS,T.J. Ward*,29,5,12,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DEN,2015,2025-08-15 19:08:23
FS,Darian Stewart,27,5,13,"0.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1,DEN,2015,2025-08-15 19:08:23
