Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
DEN,1977,QB,Craig Morton,34,12,14,"131 for 254, 1,929 yards, 14 td, 8 int, & 31 rushes for 125 yards and 4 td",,Starters_1
DEN,1977,RB,Otis Armstrong,27,4,10,"130 rushes for 489 yards, 4 td, & 18 catches for 128 yards and 0 td",,Starters_1
DEN,1977,FB,Jon Keyworth,27,3,9,"83 rushes for 311 yards, 1 td, & 11 catches for 48 yards and 0 td",,Starters_1
DEN,1977,WR,Jack Dolbin,29,2,13,"26 catches for 443 yards, 3 td, & 2 rushes for 12 yards and 0 td",,Starters_1
DEN,1977,WR,Haven Moses,31,9,14,"27 catches for 539 yards, 4 td, & 5 rushes for -1 yards and 0 td",,Starters_1
DEN,1977,TE,Riley Odoms,27,5,14,"37 catches for 429 yards, 3 td",,Starters_1
DEN,1977,LT,Andy Maurer,29,7,13,,,Starters_1
DEN,1977,LG,Tom Glassic,23,1,14,1 fumble recovered,,Starters_1
DEN,1977,C,Mike Montler,33,8,14,,,Starters_1
DEN,1977,RG,Paul Howard,27,4,14,1 fumble recovered,,Starters_1
DEN,1977,RT,Claudie Minor,26,3,14,,,Starters_1
DEN,1977,LDE,Barney Chavous,26,4,11,,,Starters_1
DEN,1977,NT,Rubin Carter,25,2,14,,,Starters_1
DEN,1977,RDE,Lyle Alzado*+,28,6,14,"0 interceptions, 3 fumbles recovered",,Starters_1
DEN,1977,LOLB,Bob Swenson,24,2,14,"1 interception, 0 fumbles recovered",,Starters_1
DEN,1977,LILB,Joe Rizzo,27,3,12,"3 interceptions, 1 fumble recovered",,Starters_1
DEN,1977,RILB,Randy Gradishar*+,25,3,14,"3 interceptions, 4 fumbles recovered",,Starters_1
DEN,1977,ROLB,Tom Jackson*+,26,4,13,"4 interceptions, 0 fumbles recovered",,Starters_1
DEN,1977,LCB,Louis Wright*,24,2,14,"3 interceptions, 0 fumbles recovered",,Starters_1
DEN,1977,RCB,Steve Foley,24,1,13,"3 interceptions, 0 fumbles recovered",,Starters_1
DEN,1977,SS,Bill Thompson*+,31,8,14,"5 interceptions, 3 fumbles recovered",,Starters_1
DEN,1977,FS,Bernard Jackson,27,5,13,"1 interception, 0 fumbles recovered",,Starters_1
