Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Tim Tebow,24,1,11,"126 for 271, 1,729 yards, 12 td, 6 int, & 122 rushes for 660 yards and 6 td",,Starters_1,DEN,2011,2025-08-15 19:07:49
RB,Willis McGahee*,30,7,14,"249 rushes for 1,199 yards, 4 td, & 12 catches for 51 yards and 1 td",,Starters_1,DEN,2011,2025-08-15 19:07:49
FB,Spencer Larsen,27,3,6,"14 rushes for 44 yards, 0 td, & 9 catches for 76 yards and 0 td",,Starters_1,DEN,2011,2025-08-15 19:07:49
WR,Eric Decker,24,1,13,"44 catches for 612 yards, 8 td, & 1 rush for 1 yards and 0 td",,Starters_1,DEN,2011,2025-08-15 19:07:49
WR,Eddie Royal,25,3,8,"19 catches for 155 yards, 1 td, & 7 rushes for 48 yards and 0 td",,Starters_1,DEN,2011,2025-08-15 19:07:49
TE,Daniel Fells,28,3,15,"19 catches for 256 yards, 3 td",,Starters_1,DEN,2011,2025-08-15 19:07:49
LT,Ryan Clady*,25,3,16,,,Starters_1,DEN,2011,2025-08-15 19:07:49
LG,Zane Beadles,25,1,16,,,Starters_1,DEN,2011,2025-08-15 19:07:49
C,J.D. Walton,24,1,16,,,Starters_1,DEN,2011,2025-08-15 19:07:49
RG,Chris Kuper,29,5,16,1 fumble recovered,,Starters_1,DEN,2011,2025-08-15 19:07:49
RT,Orlando Franklin,24,Rook,16,1 fumble recovered,,Starters_1,DEN,2011,2025-08-15 19:07:49
LDE,Robert Ayers,26,2,13,"3.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,DEN,2011,2025-08-15 19:07:49
NT,Brodrick Bunkley,28,5,13,,,Starters_1,DEN,2011,2025-08-15 19:07:49
RDE,Marcus Thomas,26,4,11,,,Starters_1,DEN,2011,2025-08-15 19:07:49
LOLB,Elvis Dumervil*,27,5,14,"9.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,DEN,2011,2025-08-15 19:07:49
LILB,Von Miller*,22,Rook,15,"11.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DEN,2011,2025-08-15 19:07:49
RILB,Joe Mays,26,3,12,,,Starters_1,DEN,2011,2025-08-15 19:07:49
ROLB,D.J. Williams,29,7,13,"5.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,DEN,2011,2025-08-15 19:07:49
LCB,Champ Bailey*,33,12,13,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,DEN,2011,2025-08-15 19:07:49
RCB,Andre' Goodman,33,9,16,"0.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1,DEN,2011,2025-08-15 19:07:49
SS,Brian Dawkins*,38,15,12,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DEN,2011,2025-08-15 19:07:49
FS,Quinton Carter,23,Rook,10,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,DEN,2011,2025-08-15 19:07:49
