Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Ben Roethlisberger,28,6,12,"240 for 389, 3,200 yards, 17 td, 5 int, & 34 rushes for 176 yards and 2 td",,Starters_1,PIT,2010,2025-08-15 19:36:12
RB,Rashard Mendenhall,23,2,16,"324 rushes for 1,273 yards, 13 td, & 23 catches for 167 yards and 0 td",,Starters_1,PIT,2010,2025-08-15 19:36:12
WR,Mike Wallace,24,1,16,"60 catches for 1,257 yards, 10 td, & 5 rushes for 39 yards and 0 td",,Starters_1,PIT,2010,2025-08-15 19:36:12
WR,Hines Ward,34,12,15,"59 catches for 755 yards, 5 td, & 1 rush for -2 yards and 0 td",,Starters_1,PIT,2010,2025-08-15 19:36:12
TE,Heath Miller,28,5,14,"42 catches for 512 yards, 2 td",,Starters_1,PIT,2010,2025-08-15 19:36:12
TE,Matt Spaeth,27,3,13,"9 catches for 80 yards, 1 td",,Starters_1,PIT,2010,2025-08-15 19:36:12
LT,Jonathan Scott,27,4,9,,,Starters_1,PIT,2010,2025-08-15 19:36:12
LG,Chris Kemoeatu,27,4,15,,,Starters_1,PIT,2010,2025-08-15 19:36:12
C,Maurkice Pouncey*,21,Rook,16,2 fumbles recovered,,Starters_1,PIT,2010,2025-08-15 19:36:12
RG,Ramon Foster,24,1,8,,,Starters_1,PIT,2010,2025-08-15 19:36:12
RT,Flozell Adams,35,12,16,1 fumble recovered,,Starters_1,PIT,2010,2025-08-15 19:36:12
LDE,Evander Hood,23,1,9,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,PIT,2010,2025-08-15 19:36:12
NT,Casey Hampton,33,9,14,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,PIT,2010,2025-08-15 19:36:12
RDE,Brett Keisel*,32,8,11,"3.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,PIT,2010,2025-08-15 19:36:12
LOLB,LaMarr Woodley,26,3,16,"10.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1,PIT,2010,2025-08-15 19:36:12
LILB,James Farrior,35,13,16,"6.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,PIT,2010,2025-08-15 19:36:12
RILB,Lawrence Timmons,24,3,15,"3.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1,PIT,2010,2025-08-15 19:36:12
ROLB,James Harrison*+,32,8,16,"10.5 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,PIT,2010,2025-08-15 19:36:12
LCB,Bryant McFadden,29,5,16,"2.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,PIT,2010,2025-08-15 19:36:12
RCB,Ike Taylor,30,7,15,"1.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,PIT,2010,2025-08-15 19:36:12
SS,Troy Polamalu*+,29,7,14,"1.0 sacks, 7 interceptions, 1 fumble recovered",,Starters_1,PIT,2010,2025-08-15 19:36:12
FS,Ryan Clark,31,8,15,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,PIT,2010,2025-08-15 19:36:12
