Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
PIT,1974,QB,Terry Bradshaw,26,4,7,"67 for 148, 785 yards, 7 td, 8 int, & 34 rushes for 224 yards and 2 td",,Starters_1
PIT,1974,RB,Rocky Bleier,28,6,7,"88 rushes for 373 yards, 2 td, & 7 catches for 87 yards and 0 td",,Starters_1
PIT,1974,FB,Franco Harris*,24,2,11,"208 rushes for 1,006 yards, 5 td, & 23 catches for 200 yards and 1 td",,Starters_1
PIT,1974,WR,Frank Lewis,27,3,11,"30 catches for 365 yards, 4 td, & 2 rushes for 25 yards and 0 td",,Starters_1
PIT,1974,WR,Ron Shanklin,26,4,12,"19 catches for 324 yards, 1 td",,Starters_1
PIT,1974,TE,Larry Brown,25,3,14,"17 catches for 190 yards, 1 td",,Starters_1
PIT,1974,LT,Jon Kolb,27,5,14,1 fumble recovered,,Starters_1
PIT,1974,LG,Sam Davis,30,7,10,,,Starters_1
PIT,1974,C,Ray Mansfield,33,11,13,,,Starters_1
PIT,1974,RG,Gerry Mullins,25,3,10,,,Starters_1
PIT,1974,RT,Gordon Gravelle,25,2,13,1 fumble recovered,,Starters_1
PIT,1974,LDE,L.C. Greenwood*+,28,5,14,"0 interceptions, 3 fumbles recovered",,Starters_1
PIT,1974,LDT,Joe Greene*+,28,5,14,"1 interception, 4 fumbles recovered",,Starters_1
PIT,1974,RDT,Ernie Holmes,26,2,13,,,Starters_1
PIT,1974,RDE,Dwight White,25,3,14,,,Starters_1
PIT,1974,LLB,Jack Ham*+,26,3,14,"5 interceptions, 1 fumble recovered",,Starters_1
PIT,1974,MLB,Jack Lambert,22,Rook,14,"2 interceptions, 1 fumble recovered",,Starters_1
PIT,1974,RLB,Andy Russell*,33,11,14,"1 interception, 1 fumble recovered",,Starters_1
PIT,1974,LCB,J.T. Thomas,23,1,14,"5 interceptions, 0 fumbles recovered",,Starters_1
PIT,1974,RCB,Mel Blount,26,4,13,"2 interceptions, 3 fumbles recovered",,Starters_1
PIT,1974,SS,Mike Wagner,25,3,13,"2 interceptions, 3 fumbles recovered",,Starters_1
PIT,1974,FS,Glen Edwards,27,3,14,"5 interceptions, 3 fumbles recovered",,Starters_1
