Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Ben Roethlisberger,31,9,16,"375 for 584, 4,261 yards, 28 td, 14 int, & 27 rushes for 99 yards and 1 td",,Starters_1,PIT,2013,2025-08-15 19:36:34
RB,Le'Veon Bell,21,Rook,13,"244 rushes for 860 yards, 8 td, & 45 catches for 399 yards and 0 td",,Starters_1,PIT,2013,2025-08-15 19:36:34
WR,Antonio Brown*,25,3,14,"110 catches for 1,499 yards, 8 td, & 7 rushes for 4 yards and 0 td",,Starters_1,PIT,2013,2025-08-15 19:36:34
WR,Jerricho Cotchery,31,9,6,"46 catches for 602 yards, 10 td, & 1 rush for -5 yards and 0 td",,Starters_1,PIT,2013,2025-08-15 19:36:34
WR,Emmanuel Sanders,26,3,10,"67 catches for 740 yards, 6 td, & 1 rush for 25 yards and 0 td",,Starters_1,PIT,2013,2025-08-15 19:36:34
TE,Heath Miller,31,8,14,"58 catches for 593 yards, 1 td",,Starters_1,PIT,2013,2025-08-15 19:36:34
LT,Kelvin Beachum,24,1,12,,,Starters_1,PIT,2013,2025-08-15 19:36:34
LG,Ramon Foster,27,4,15,,,Starters_1,PIT,2013,2025-08-15 19:36:34
C,Fernando Velasco,28,4,11,,,Starters_1,PIT,2013,2025-08-15 19:36:34
RG,David DeCastro,23,1,15,,,Starters_1,PIT,2013,2025-08-15 19:36:34
RT,Marcus Gilbert,25,2,16,,,Starters_1,PIT,2013,2025-08-15 19:36:34
LDE,Cameron Heyward,24,2,13,"5.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,PIT,2013,2025-08-15 19:36:34
NT,Steve McLendon,27,3,10,,,Starters_1,PIT,2013,2025-08-15 19:36:34
RDE,Brett Keisel,35,11,12,"4.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,PIT,2013,2025-08-15 19:36:34
LOLB,LaMarr Woodley,29,6,11,"5.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,PIT,2013,2025-08-15 19:36:34
LILB,Vince Williams,24,Rook,11,,,Starters_1,PIT,2013,2025-08-15 19:36:34
RILB,Lawrence Timmons,27,6,16,"3.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,PIT,2013,2025-08-15 19:36:34
ROLB,Jason Worilds,25,3,11,"8.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,PIT,2013,2025-08-15 19:36:34
LCB,William Gay,28,6,11,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,PIT,2013,2025-08-15 19:36:34
RCB,Ike Taylor,33,10,16,,,Starters_1,PIT,2013,2025-08-15 19:36:34
SS,Troy Polamalu*,32,10,16,"2.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,PIT,2013,2025-08-15 19:36:34
FS,Ryan Clark,34,11,16,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,PIT,2013,2025-08-15 19:36:34
