Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Kenny Pickett,25,1,12,"201 for 324, 2,070 yards, 6 td, 4 int, & 42 rushes for 54 yards and 1 td",,Starters_1,PIT,2023,2025-08-15 19:37:56
RB,Najee Harris,25,2,17,"255 rushes for 1,035 yards, 8 td, & 29 catches for 170 yards and 0 td",,Starters_1,PIT,2023,2025-08-15 19:37:56
WR,Diontae Johnson,27,4,11,"51 catches for 717 yards, 5 td",,Starters_1,PIT,2023,2025-08-15 19:37:56
WR,George Pickens,22,1,16,"63 catches for 1,140 yards, 5 td, & 3 rushes for 18 yards and 0 td",,Starters_1,PIT,2023,2025-08-15 19:37:56
WR,Allen Robinson,30,9,17,"34 catches for 280 yards, 0 td",,Starters_1,PIT,2023,2025-08-15 19:37:56
TE,Pat Freiermuth,25,2,9,"32 catches for 308 yards, 2 td",,Starters_1,PIT,2023,2025-08-15 19:37:56
LT,Dan Moore,25,2,16,1 fumble recovered,,Starters_1,PIT,2023,2025-08-15 19:37:56
LG,Isaac Seumalo,30,7,17,1 fumble recovered,,Starters_1,PIT,2023,2025-08-15 19:37:56
C,Mason Cole,27,5,17,,,Starters_1,PIT,2023,2025-08-15 19:37:56
RG,James Daniels,26,5,15,,,Starters_1,PIT,2023,2025-08-15 19:37:56
RT,Broderick Jones,22,Rook,11,1 fumble recovered,,Starters_1,PIT,2023,2025-08-15 19:37:56
LDE,Cameron Heyward,34,12,11,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,PIT,2023,2025-08-15 19:37:56
NT,Montravius Adams,28,6,8,,,Starters_1,PIT,2023,2025-08-15 19:37:56
RDE,Larry Ogunjobi,29,6,17,"3.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,PIT,2023,2025-08-15 19:37:56
LOLB,T.J. Watt*+,29,6,17,"19.0 sacks, 1 interception, 3 fumbles recovered",,Starters_1,PIT,2023,2025-08-15 19:37:56
LILB,Cole Holcomb,27,4,8,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,PIT,2023,2025-08-15 19:37:56
RILB,Elandon Roberts,29,7,15,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,PIT,2023,2025-08-15 19:37:56
ROLB,Alex Highsmith,26,3,17,"7.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,PIT,2023,2025-08-15 19:37:56
LCB,Patrick Peterson,33,12,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,PIT,2023,2025-08-15 19:37:56
RCB,Joey Porter Jr.,23,Rook,11,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,PIT,2023,2025-08-15 19:37:56
SS,Keanu Neal,28,7,8,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,PIT,2023,2025-08-15 19:37:56
FS,Minkah Fitzpatrick*,27,5,10,,,Starters_1,PIT,2023,2025-08-15 19:37:56
