Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
PIT,2009,QB,Ben Roethlisberger,27,5,15,"337 for 506, 4,328 yards, 26 td, 12 int, & 40 rushes for 82 yards and 2 td",,Starters_1
PIT,2009,RB,Rashard Mendenhall,22,1,12,"242 rushes for 1,108 yards, 7 td, & 25 catches for 261 yards and 1 td",,Starters_1
PIT,2009,WR,Santonio Holmes,25,3,16,"79 catches for 1,248 yards, 5 td, & 3 rushes for 6 yards and 0 td",,Starters_1
PIT,2009,WR,Hines Ward,33,11,16,"95 catches for 1,167 yards, 6 td",,Starters_1
PIT,2009,TE,Heath Miller*,27,4,16,"76 catches for 789 yards, 6 td",,Starters_1
PIT,2009,TE,Matt Spaeth,26,2,8,"5 catches for 25 yards, 1 td",,Starters_1
PIT,2009,LT,Max Starks,27,5,16,,,Starters_1
PIT,2009,LG,Chris Kemoeatu,26,3,12,,,Starters_1
PIT,2009,C,Justin Hartwig,31,7,16,,,Starters_1
PIT,2009,RG,Trai Essex,27,4,16,,,Starters_1
PIT,2009,RT,Willie Colon,26,3,16,,,Starters_1
PIT,2009,LDE,Travis Kirschke,35,12,7,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
PIT,2009,NT,Casey Hampton*,32,8,16,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
PIT,2009,RDE,Brett Keisel,31,7,15,"3.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
PIT,2009,LOLB,LaMarr Woodley*,25,2,16,"13.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
PIT,2009,LILB,James Farrior,34,12,16,"3.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
PIT,2009,RILB,Lawrence Timmons,23,2,13,"7.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
PIT,2009,ROLB,James Harrison*,31,7,16,"10.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
PIT,2009,LCB,Ike Taylor,29,6,16,"1.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
PIT,2009,RCB,William Gay,24,2,14,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
PIT,2009,SS,Tyrone Carter,33,9,12,"1.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
PIT,2009,FS,Ryan Clark,30,7,15,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1
