Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
PIT,1980,QB,Terry Bradshaw,32,10,15,"218 for 424, 3,339 yards, 24 td, 22 int, & 36 rushes for 111 yards and 2 td",,Starters_1
PIT,1980,RB,Rocky Bleier,34,12,6,"78 rushes for 340 yards, 1 td, & 21 catches for 174 yards and 1 td",,Starters_1
PIT,1980,FB,Franco Harris*,30,8,13,"208 rushes for 789 yards, 4 td, & 30 catches for 196 yards and 2 td",,Starters_1
PIT,1980,WR,Jim Smith,25,3,10,"37 catches for 711 yards, 9 td, & 1 rush for -1 yards and 0 td",,Starters_1
PIT,1980,WR,Lynn Swann,28,6,11,"44 catches for 710 yards, 7 td, & 1 rush for -4 yards and 0 td",,Starters_1
PIT,1980,TE,Randy Grossman,28,6,15,"23 catches for 293 yards, 0 td",,Starters_1
PIT,1980,LT,Ted Petersen,25,3,9,1 fumble recovered,,Starters_1
PIT,1980,LG,Ray Pinney,26,4,16,,,Starters_1
PIT,1980,C,Mike Webster*+,28,6,16,,,Starters_1
PIT,1980,RG,Tyrone McGriff,22,Rook,10,,,Starters_1
PIT,1980,RT,Larry Brown,31,9,16,1 fumble recovered,,Starters_1
PIT,1980,LDE,L.C. Greenwood,34,11,15,"0 interceptions, 1 fumble recovered",,Starters_1
PIT,1980,LDT,Joe Greene,34,11,15,,,Starters_1
PIT,1980,RDT,Steve Furness,30,8,16,"0 interceptions, 2 fumbles recovered",,Starters_1
PIT,1980,RDE,John Banaszak,30,5,11,,,Starters_1
PIT,1980,LLB,Jack Ham*,32,9,16,"2 interceptions, 3 fumbles recovered",,Starters_1
PIT,1980,MLB,Jack Lambert*+,28,6,13,"2 interceptions, 0 fumbles recovered",,Starters_1
PIT,1980,RLB,Robin Cole,25,3,12,"1 interception, 1 fumble recovered",,Starters_1
PIT,1980,LCB,Ron Johnson,24,2,16,"1 interception, 0 fumbles recovered",,Starters_1
PIT,1980,RCB,Mel Blount,32,10,16,"4 interceptions, 1 fumble recovered",,Starters_1
PIT,1980,SS,Donnie Shell*+,28,6,16,"7 interceptions, 1 fumble recovered",,Starters_1
PIT,1980,FS,Mike Wagner,31,9,13,"6 interceptions, 1 fumble recovered",,Starters_1
