Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Mason Rudolph,24,1,8,"176 for 283, 1,765 yards, 13 td, 9 int, & 21 rushes for 42 yards and 0 td",,Starters_1,PIT,2019,2025-08-15 19:37:22
RB,James Conner,24,2,10,"116 rushes for 464 yards, 4 td, & 34 catches for 251 yards and 3 td",,Starters_1,PIT,2019,2025-08-15 19:37:22
WR,Diontae Johnson,23,Rook,12,"59 catches for 680 yards, 5 td, & 4 rushes for 41 yards and 0 td",,Starters_1,PIT,2019,2025-08-15 19:37:22
WR,JuJu Smith-Schuster,23,2,12,"42 catches for 552 yards, 3 td",,Starters_1,PIT,2019,2025-08-15 19:37:22
WR,James Washington,23,1,10,"44 catches for 735 yards, 3 td",,Starters_1,PIT,2019,2025-08-15 19:37:22
TE,Vance McDonald,29,6,14,"38 catches for 273 yards, 3 td, & 1 rush for 2 yards and 0 td",,Starters_1,PIT,2019,2025-08-15 19:37:22
LT,Alejandro Villanueva,31,4,16,2 fumbles recovered,,Starters_1,PIT,2019,2025-08-15 19:37:22
LG,Ramon Foster,33,10,14,1 fumble recovered,,Starters_1,PIT,2019,2025-08-15 19:37:22
C,Maurkice Pouncey*,30,9,13,,,Starters_1,PIT,2019,2025-08-15 19:37:22
RG,David DeCastro*,29,7,16,2 fumbles recovered,,Starters_1,PIT,2019,2025-08-15 19:37:22
RT,Matt Feiler,27,2,16,3 fumbles recovered,,Starters_1,PIT,2019,2025-08-15 19:37:22
DT,Cameron Heyward*+,30,8,16,,,Starters_1,PIT,2019,2025-08-15 19:37:22
NT,Javon Hargrave,26,3,13,"4.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,PIT,2019,2025-08-15 19:37:22
RDE,Stephon Tuitt,26,5,6,"3.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,PIT,2019,2025-08-15 19:37:22
LOLB,T.J. Watt*+,25,2,16,"14.5 sacks, 2 interceptions, 4 fumbles recovered",,Starters_1,PIT,2019,2025-08-15 19:37:22
LILB,Mark Barron,30,7,9,"3.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,PIT,2019,2025-08-15 19:37:22
RILB,Vince Williams,30,6,8,"2.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,PIT,2019,2025-08-15 19:37:22
ROLB,Bud Dupree,26,4,16,"11.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,PIT,2019,2025-08-15 19:37:22
LCB,Joe Haden*,30,9,16,"0.0 sacks, 5 interceptions, 1 fumble recovered",,Starters_1,PIT,2019,2025-08-15 19:37:22
RCB,Steven Nelson,26,4,15,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,PIT,2019,2025-08-15 19:37:22
SS,Terrell Edmunds,22,1,16,,,Starters_1,PIT,2019,2025-08-15 19:37:22
FS,Minkah Fitzpatrick*+,23,1,14,"0.0 sacks, 5 interceptions, 2 fumbles recovered",,Starters_1,PIT,2019,2025-08-15 19:37:22
