Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
PIT,1981,QB,Terry Bradshaw,33,11,14,"201 for 370, 2,887 yards, 22 td, 14 int, & 38 rushes for 162 yards and 2 td",,Starters_1
PIT,1981,RB,Frank Pollard,24,1,10,"123 rushes for 570 yards, 2 td, & 19 catches for 156 yards and 0 td",,Starters_1
PIT,1981,FB,Franco Harris,31,9,16,"242 rushes for 987 yards, 8 td, & 37 catches for 250 yards and 1 td",,Starters_1
PIT,1981,WR,John Stallworth,29,7,16,"63 catches for 1,098 yards, 5 td, & 1 rush for 17 yards and 0 td",,Starters_1
PIT,1981,WR,Lynn Swann,29,7,12,"34 catches for 505 yards, 5 td",,Starters_1
PIT,1981,TE,Bennie Cunningham,27,5,15,"41 catches for 574 yards, 3 td",,Starters_1
PIT,1981,LT,Ray Pinney,27,5,11,,,Starters_1
PIT,1981,LG,Craig Wolfley,23,1,16,,,Starters_1
PIT,1981,C,Mike Webster*+,29,7,16,,,Starters_1
PIT,1981,RG,Steve Courson,26,3,16,2 fumbles recovered,,Starters_1
PIT,1981,RT,Larry Brown,32,10,14,,,Starters_1
PIT,1981,LDE,John Goodman,23,Rook,10,,,Starters_1
PIT,1981,LDT,Tom Beasley,27,3,9,,,Starters_1
PIT,1981,RDT,Gary Dunn,28,5,15,"0 interceptions, 1 fumble recovered",,Starters_1
PIT,1981,RDE,John Banaszak,31,6,12,"0 interceptions, 1 fumble recovered",,Starters_1
PIT,1981,LLB,Jack Ham,33,10,11,"1 interception, 3 fumbles recovered",,Starters_1
PIT,1981,MLB,Jack Lambert*+,29,7,16,"6 interceptions, 2 fumbles recovered",,Starters_1
PIT,1981,RLB,Robin Cole,26,4,13,"1 interception, 1 fumble recovered",,Starters_1
PIT,1981,LCB,Dwayne Woodruff,24,2,14,"1 interception, 1 fumble recovered",,Starters_1
PIT,1981,RCB,Mel Blount*+,33,11,16,"6 interceptions, 0 fumbles recovered",,Starters_1
PIT,1981,SS,Donnie Shell*,29,7,14,"5 interceptions, 2 fumbles recovered",,Starters_1
PIT,1981,FS,J.T. Thomas,30,8,16,"4 interceptions, 1 fumble recovered",,Starters_1
