Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Ben Roethlisberger*,29,7,15,"324 for 513, 4,077 yards, 21 td, 14 int, & 31 rushes for 70 yards and 0 td",,Starters_1,PIT,2011,2025-08-15 19:36:20
RB,Rashard Mendenhall,24,3,15,"228 rushes for 928 yards, 9 td, & 18 catches for 154 yards and 0 td",,Starters_1,PIT,2011,2025-08-15 19:36:20
WR,Mike Wallace*,25,2,14,"72 catches for 1,193 yards, 8 td, & 5 rushes for 57 yards and 0 td",,Starters_1,PIT,2011,2025-08-15 19:36:20
WR,Hines Ward,35,13,9,"46 catches for 381 yards, 2 td",,Starters_1,PIT,2011,2025-08-15 19:36:20
TE,David Johnson,24,2,16,"12 catches for 91 yards, 1 td",,Starters_1,PIT,2011,2025-08-15 19:36:20
TE,Heath Miller,29,6,16,"51 catches for 631 yards, 2 td, & 1 rush for 6 yards and 0 td",,Starters_1,PIT,2011,2025-08-15 19:36:20
LT,Max Starks,29,7,12,,,Starters_1,PIT,2011,2025-08-15 19:36:20
LG,Doug Legursky,25,2,10,,,Starters_1,PIT,2011,2025-08-15 19:36:20
C,Maurkice Pouncey*+,22,1,14,,,Starters_1,PIT,2011,2025-08-15 19:36:20
RG,Ramon Foster,25,2,14,,,Starters_1,PIT,2011,2025-08-15 19:36:20
RT,Marcus Gilbert,23,Rook,13,,,Starters_1,PIT,2011,2025-08-15 19:36:20
LDE,Evander Hood,24,2,14,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,PIT,2011,2025-08-15 19:36:20
NT,Casey Hampton,34,10,12,,,Starters_1,PIT,2011,2025-08-15 19:36:20
RDE,Brett Keisel,33,9,14,"3.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,PIT,2011,2025-08-15 19:36:20
LOLB,LaMarr Woodley,27,4,10,"9.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,PIT,2011,2025-08-15 19:36:20
LILB,James Farrior,36,14,14,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,PIT,2011,2025-08-15 19:36:20
RILB,Lawrence Timmons,25,4,16,"2.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,PIT,2011,2025-08-15 19:36:20
ROLB,James Harrison*,33,9,11,"9.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,PIT,2011,2025-08-15 19:36:20
LCB,William Gay,26,4,15,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,PIT,2011,2025-08-15 19:36:20
RCB,Ike Taylor,31,8,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,PIT,2011,2025-08-15 19:36:20
SS,Troy Polamalu*+,30,8,16,"1.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,PIT,2011,2025-08-15 19:36:20
FS,Ryan Clark*,32,9,16,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,PIT,2011,2025-08-15 19:36:20
