Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Ben Roethlisberger,36,14,16,"452 for 675, 5,129 yards, 34 td, 16 int, & 31 rushes for 98 yards and 3 td",,Starters_1,PIT,2018,2025-08-15 19:37:13
RB,James Conner*,23,1,12,"215 rushes for 973 yards, 12 td, & 55 catches for 497 yards and 1 td",,Starters_1,PIT,2018,2025-08-15 19:37:13
WR,Antonio Brown*,30,8,15,"104 catches for 1,297 yards, 15 td",,Starters_1,PIT,2018,2025-08-15 19:37:13
WR,JuJu Smith-Schuster*,22,1,13,"111 catches for 1,426 yards, 7 td, & 1 rush for 13 yards and 0 td",,Starters_1,PIT,2018,2025-08-15 19:37:13
TE,Jesse James,24,3,7,"30 catches for 423 yards, 2 td",,Starters_1,PIT,2018,2025-08-15 19:37:13
TE,Vance McDonald,28,5,14,"50 catches for 610 yards, 4 td",,Starters_1,PIT,2018,2025-08-15 19:37:13
LT,Alejandro Villanueva*,30,3,16,,,Starters_1,PIT,2018,2025-08-15 19:37:13
LG,Ramon Foster,32,9,16,,,Starters_1,PIT,2018,2025-08-15 19:37:13
C,Maurkice Pouncey*,29,8,16,,,Starters_1,PIT,2018,2025-08-15 19:37:13
RG,David DeCastro*,28,6,14,,,Starters_1,PIT,2018,2025-08-15 19:37:13
RT,Matt Feiler,26,1,10,,,Starters_1,PIT,2018,2025-08-15 19:37:13
DT,Cameron Heyward*,29,7,16,,,Starters_1,PIT,2018,2025-08-15 19:37:13
NT,Javon Hargrave,25,2,14,"6.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,PIT,2018,2025-08-15 19:37:13
RDE,Stephon Tuitt,25,4,14,"5.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,PIT,2018,2025-08-15 19:37:13
LOLB,T.J. Watt*,24,1,16,"13.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,PIT,2018,2025-08-15 19:37:13
LILB,Jonathan Bostic,27,5,14,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,PIT,2018,2025-08-15 19:37:13
RILB,Vince Williams,29,5,14,"4.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,PIT,2018,2025-08-15 19:37:13
ROLB,Bud Dupree,25,3,15,"5.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,PIT,2018,2025-08-15 19:37:13
LCB,Joe Haden,29,8,15,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,PIT,2018,2025-08-15 19:37:13
RCB,Coty Sensabaugh,30,6,10,,,Starters_1,PIT,2018,2025-08-15 19:37:13
SS,Terrell Edmunds,21,Rook,15,"1.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,PIT,2018,2025-08-15 19:37:13
FS,Sean Davis,25,2,15,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,PIT,2018,2025-08-15 19:37:13
