Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
KAN,1991,QB,Steve DeBerg,37,13,15,"256 for 434, 2,965 yards, 17 td, 14 int, & 21 rushes for -15 yards and 0 td",,Starters_1
KAN,1991,RB,Barry Word,28,4,3,"160 rushes for 684 yards, 4 td, & 2 catches for 13 yards and 0 td",,Starters_1
KAN,1991,FB,Christian Okoye*,30,4,12,"225 rushes for 1,031 yards, 9 td, & 3 catches for 34 yards and 0 td",,Starters_1
KAN,1991,WR,Tim Barnett,23,Rook,8,"41 catches for 564 yards, 5 td",,Starters_1
KAN,1991,WR,Robb Thomas,25,2,12,"43 catches for 495 yards, 1 td",,Starters_1
KAN,1991,TE,Jonathan Hayes,29,6,16,"19 catches for 208 yards, 2 td",,Starters_1
KAN,1991,LT,John Alt,29,7,16,,,Starters_1
KAN,1991,LG,Dave Szott,24,1,16,1 fumble recovered,,Starters_1
KAN,1991,C,Tim Grunhard,23,1,16,1 fumble recovered,,Starters_1
KAN,1991,RG,Dave Lutz,32,8,16,1 fumble recovered,,Starters_1
KAN,1991,RT,Rich Baldinger,32,9,15,1 fumble recovered,,Starters_1
KAN,1991,LDE,Neil Smith*,25,3,16,"8.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
KAN,1991,NT,Dan Saleaumua,27,4,16,"1.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
KAN,1991,RDE,Bill Maas,29,7,16,"4.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
KAN,1991,LOLB,Chris Martin,31,8,15,"5.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
KAN,1991,LILB,Tracy Simien,24,2,12,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
KAN,1991,RILB,Dino Hackett,27,5,14,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
KAN,1991,ROLB,Derrick Thomas*+,24,2,15,"13.5 sacks, 0 interceptions, 4 fumbles recovered",,Starters_1
KAN,1991,LCB,J.C. Pearson,28,5,12,"1.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1
KAN,1991,RCB,Kevin Ross,29,7,13,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
KAN,1991,SS,Kevin Porter,25,3,15,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
KAN,1991,FS,Deron Cherry,32,10,15,"0.0 sacks, 4 interceptions, 1 fumble recovered",,Starters_1
