Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Patrick Mahomes*,24,2,14,"319 for 484, 4,031 yards, 26 td, 5 int, & 43 rushes for 218 yards and 2 td",,Starters_1,KAN,2019,2025-08-15 19:19:02
RB,LeSean McCoy,31,10,9,"101 rushes for 465 yards, 4 td, & 28 catches for 181 yards and 1 td",,Starters_1,KAN,2019,2025-08-15 19:19:02
WR,Tyreek Hill*,25,3,12,"58 catches for 860 yards, 7 td, & 8 rushes for 23 yards and 0 td",,Starters_1,KAN,2019,2025-08-15 19:19:02
WR,Sammy Watkins,26,5,13,"52 catches for 673 yards, 3 td, & 2 rushes for 12 yards and 0 td",,Starters_1,KAN,2019,2025-08-15 19:19:02
TE,Blake Bell,28,4,7,"8 catches for 67 yards, 0 td",,Starters_1,KAN,2019,2025-08-15 19:19:02
TE,Travis Kelce*,30,6,16,"97 catches for 1,229 yards, 5 td, & 1 rush for 4 yards and 1 td",,Starters_1,KAN,2019,2025-08-15 19:19:02
LT,Cameron Erving,27,4,8,,,Starters_1,KAN,2019,2025-08-15 19:19:02
LG,Andrew Wylie,25,1,11,,,Starters_1,KAN,2019,2025-08-15 19:19:02
C,Austin Reiter,28,3,16,,,Starters_1,KAN,2019,2025-08-15 19:19:02
RG,Laurent Duvernay-Tardif,28,4,14,,,Starters_1,KAN,2019,2025-08-15 19:19:02
RT,Mitchell Schwartz,30,7,16,,,Starters_1,KAN,2019,2025-08-15 19:19:02
LDE,Alex Okafor,28,6,9,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,KAN,2019,2025-08-15 19:19:02
LDT,Chris Jones*,25,3,12,"9.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,KAN,2019,2025-08-15 19:19:02
RDT,Derrick Nnadi,23,1,16,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,KAN,2019,2025-08-15 19:19:02
RDE,Frank Clark*,26,4,11,"8.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,KAN,2019,2025-08-15 19:19:02
LLB,Anthony Hitchens,27,5,15,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,KAN,2019,2025-08-15 19:19:02
MLB,Damien Wilson,26,4,16,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,KAN,2019,2025-08-15 19:19:02
RLB,Reggie Ragland,26,2,7,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,KAN,2019,2025-08-15 19:19:02
LCB,Bashaud Breeland,27,5,15,"0.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1,KAN,2019,2025-08-15 19:19:02
RCB,Charvarius Ward,23,1,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,KAN,2019,2025-08-15 19:19:02
SS,Tyrann Mathieu+,27,6,16,"2.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,KAN,2019,2025-08-15 19:19:02
FS,Juan Thornhill,24,Rook,16,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,KAN,2019,2025-08-15 19:19:02
